@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE class {Class_2,Class_1,Class_4,Class_3}

@data
0.8790727030520138,0.8178041595326832,0.8183331408420867,0.12505225255426708,0.8906463542387317,Class_1
0.799382193672553,0.9021354041390199,0.8796659261534132,0.06261064478322448,0.7598114774605356,Class_1
0.7667839585694333,0.8031191108553695,0.8659294674288216,0.24634914043052997,0.8280703700771919,Class_1
0.7755776485486314,0.789595599714746,0.8973939797854886,0.0851058316868655,0.9711988584098605,Class_1
0.8377315397407078,0.8784719691419604,0.8587462233289959,0.1891570748305326,0.7559196923099332,Class_1
0.9808868590233395,0.9903949711689536,0.9370550437147054,0.13306985205892755,0.9432815950413926,Class_1
0.9408747792408368,0.7743890990100846,0.8236564720505875,0.2261735599749672,0.8794153850116883,Class_1
0.9352878822871441,0.9901919844095928,0.8898759408059775,0.2340823881065168,0.929326762095803,Class_1
0.9936983898561342,0.9314392783823089,0.8852960987621361,0.21329639239223408,0.9435440197672761,Class_1
0.8922859203759607,0.8752585736274511,0.8506349979953448,0.12132512525117127,0.8533165869590813,Class_1
0.8338344525647103,0.7747012593872671,0.7638215962661158,0.24535079809068597,0.780099870876287,Class_1
0.9591638203286752,0.8553534996379449,0.9310352764967265,0.052402293030602516,0.8524613895378519,Class_1
0.8477240319098909,0.8424896269022906,0.8393353109911555,0.06150730371231591,0.7652314684350994,Class_1
0.9767987968317309,0.9787964329062707,0.9580557689127416,0.21308409130882583,0.8817240955950907,Class_1
0.43567261654161304,0.43681365280185713,0.49062907732860833,0.8624656890070017,0.1283753739626142,Class_2
0.3851016727426993,0.4856069876055398,0.3771683252924498,0.9486345906519873,0.23169976032694406,Class_2
0.5904355307681992,0.5779611348138749,0.6117275735849532,0.8156042304186905,0.04283706248555475,Class_2
0.5275006855529512,0.48687572160651693,0.40200016075513867,0.8421574366320752,0.05102858120590463,Class_2
0.3902771449759904,0.6155563570696563,0.4885261410036824,0.8813179904084683,0.05888369449147855,Class_2
0.47301446367747546,0.37808588238415836,0.6166898692546791,0.9570934294676589,0.2447570530521324,Class_2
0.47181327851058696,0.40872652318477476,0.5027210185047575,0.8122963502399373,0.0827008708866208,Class_2
0.4570023659693196,0.4806817020219918,0.5343016251737469,0.8190843621739406,0.006156475737124455,Class_2
0.5627282687171327,0.3840249323374135,0.3952443744870418,0.954539874383975,0.06663390373676577,Class_2
0.42149599672267796,0.40742288441707897,0.535402126384276,0.8489113367575414,0.1598086589134998,Class_2
0.42163797612519965,0.4739019093022189,0.5052238397565467,0.8819702498393337,0.014384154575848924,Class_2
0.3942513121962182,0.5787176447044313,0.5946683655273369,0.7655317216798901,0.15617280056743046,Class_2
0.5463415687390539,0.5314492837140286,0.4168455133408889,0.9924848105712851,0.06129406232006639,Class_2
0.49118482060699176,0.6111493703712121,0.5851903129784125,0.9519963576942414,0.10525995196332791,Class_2
0.590123255916575,0.5201227785384084,0.5350499720685311,0.9041748806117946,0.1926806874648148,Class_2
0.3824226868248789,0.3767653067001925,0.4688989334652669,0.9582689321897675,0.04160426955956393,Class_2
0.4463533983765505,0.5695785561262181,0.5641235608263924,0.9433070347456596,0.10350566049245968,Class_2
0.5983448740387292,0.5967812520933343,0.3848911035774822,0.7654569824802886,0.1863381085249389,Class_2
0.4312284703900268,0.43747393141020174,0.5462242746749431,0.87220649655158,0.20217390012026168,Class_2
0.40160215757108964,0.5154664761717674,0.4225755992480647,0.9708776874832723,0.02574263258343768,Class_2
0.5933575250624072,0.5868482196519262,0.44545335066522157,0.830248984260888,0.15944743438792147,Class_2
0.4368462335873621,0.46820914761187843,0.5066739233693739,0.9671578545140196,0.10182356401081681,Class_2
0.6067616975537261,0.3929123962959191,0.5036098708529241,0.8457333427225965,0.12800121951501509,Class_2
0.3971565889240094,0.5500153189405281,0.5762036144822298,0.779753925232783,0.028126785090500248,Class_2
0.44727170644290515,0.5522014687734328,0.42070759207680597,0.7778798431239456,0.16019846757254635,Class_2
0.5681071347331652,0.5703495849548884,0.4019243605024571,0.9183059056856667,0.11688574580269029,Class_2
0.5110211698260281,0.6189848410016974,0.6026323623488529,0.9844119723577511,0.03952049805205567,Class_2
0.3949701660969468,0.4548918894126003,0.6079343062136522,0.9792843364679984,0.06377469455459052,Class_2
0.5863175881201905,0.37293676569836975,0.4017534012692105,0.8857859869967097,0.21693843469292,Class_2
0.4895189508292831,0.4922372449810825,0.5032091313019625,0.815581761202407,5.187145793586882E-4,Class_2
0.41408469038111645,0.5402320257757449,0.6000228171958228,0.7913226663798751,0.07713385163390477,Class_2
0.5469101363697798,0.39903992558943946,0.551148667418192,0.8113036206733656,0.18294630275461973,Class_2
0.622214936171781,0.5681571307351351,0.5817999306732704,0.8415585601567044,0.13299395903165673,Class_2
0.5310422861319483,0.3770499069228135,0.6029536449453197,0.9221030709205693,0.23912606950573487,Class_2
0.4336548447532898,0.612084553253864,0.541784525567629,0.8337692775294316,0.058721247748210456,Class_2
0.4901094335536875,0.5856992174049166,0.5106516152843052,0.9561380105085371,0.14994102382338192,Class_2
0.5591475955124022,0.6072081967059362,0.5128732958481812,0.9312273133804866,0.08393326592114458,Class_2
0.4453314778350611,0.42534446270677445,0.5350130571651206,0.8096072529336109,0.015052177606999416,Class_2
0.41189191384931473,0.4942896177030831,0.3886839794827212,0.9456487231138253,0.08611630413488575,Class_2
0.48100578764461155,0.4639494804118472,0.482752306232822,0.8252082094171427,0.12640864582659245,Class_2
0.6141301113617061,0.49345438996883434,0.5868286361712228,0.8867829397036362,0.1170824956278999,Class_2
0.38306327940493173,0.4649052862378833,0.540310040837882,0.7621863255891678,0.15650091155414253,Class_2
0.5283653697182422,0.6049185259287504,0.606448801779864,0.8791171771122391,0.1118688271188031,Class_2
0.40743413189534805,0.4301599360786391,0.4436274223475035,0.8842938165864982,0.013627565978582555,Class_2
0.36980706055529644,0.40499918041978167,0.4973308390808634,0.9064162314309814,0.04257913155578632,Class_2
0.4915199366524154,0.4176218706693247,0.5971300403810705,0.9963828317927101,0.119142419880779,Class_2
0.4367179773352681,0.3777479256128718,0.3904525468072877,0.9120956862142975,0.18106759088854035,Class_2
0.39012705565793804,0.5622976058716669,0.48450288713763,0.8622209762249379,0.07067592699641743,Class_2
0.4628881368250566,0.5048437387336389,0.5496793565321555,0.8921869930943657,0.23789208841669124,Class_2
0.5224417268365645,0.3998161928592088,0.40566412796979817,0.7898042645856523,0.01842396211912806,Class_2
0.1035575887137275,0.06767791245690635,0.04455169708659939,0.5301805645404636,0.3816266444015448,Class_3
0.087247405975458,0.03977583774619024,0.15125149240461339,0.5589811737588704,0.48626026587568305,Class_3
0.1777652559789868,0.10803543911078904,0.10518997538504478,0.5469692759945677,0.5317464192562489,Class_3
0.1786356093091641,0.19188386869148502,0.011874599474624048,0.6089761695215816,0.4677160030461497,Class_3
0.15615340614510498,0.035847394622119146,0.1806290457071253,0.5013977069953087,0.3763582642323313,Class_3
0.19912163060326343,0.2354835675079257,0.07279752177504804,0.5578582051223442,0.4029338328705723,Class_3
0.14015856649241476,0.04757469926575214,0.18945553569193738,0.4171118459300355,0.43794515904759695,Class_3
0.2218662684459901,0.03698844920337949,0.019646135734236347,0.6182179327214541,0.6018747663626853,Class_3
0.2327295451433051,0.007840519178315578,0.1955374351340073,0.5335117974636137,0.5075531366039864,Class_3
0.1577843795665056,0.06845646505632055,0.11610548544967261,0.5190148029167252,0.6067953113030814,Class_3
0.24566293648380008,0.24581652504891538,0.07827111402375249,0.3678962926591674,0.37832546292328284,Class_3
0.050548999816879894,0.13318587536785112,0.16707405650264184,0.37565016459370615,0.44011211590081983,Class_3
0.1655111058996824,0.10794269068000856,0.21046974982683148,0.45564162168224387,0.6056753983340564,Class_3
0.24732445465560532,0.1841058017311861,0.14047302980631612,0.5477035471527408,0.4953588097791201,Class_3
0.17933658279486578,0.022348539922126924,0.012072069147110617,0.38818383698839165,0.5595354879661315,Class_3
0.04992640903300989,0.219082660591167,0.07768385206674597,0.4393452096047557,0.6055078217302978,Class_3
0.1539671713694759,0.05611928278281088,0.04554598036343267,0.44950286811325463,0.4360780612336823,Class_3
0.05100181837137427,0.02657498522398008,0.17976346602964047,0.5008491384568032,0.3911706356843653,Class_3
0.17555604852953788,0.0076523875722004754,0.08424216612004472,0.46004817187877733,0.417339363253939,Class_3
0.16420078485054335,0.17245713346032723,0.12001004436677432,0.503165952740716,0.4659701023612328,Class_3
0.23004548888602347,0.10939858148316889,0.07088627642880513,0.5226762420011914,0.39075694490780505,Class_3
0.1096412973195484,0.024388250776618912,0.0703336302086558,0.3814856165312921,0.43775768737009746,Class_3
0.015786460015411577,0.2429467989877475,0.013617864254158046,0.5944349310066077,0.5713455534159647,Class_3
0.1611644419955304,0.021701195232439303,0.20016811994641207,0.5676396565707553,0.6129937350016137,Class_3
0.13606322756145672,0.18234862171761754,0.05011803058482661,0.5930385107378855,0.5264706814139103,Class_3
0.16574080698678767,0.08912681133393323,0.03749159859915359,0.37951270335596765,0.39888316363847215,Class_3
0.13331335694421448,0.18448538747738358,0.1692888639475806,0.5547561775742735,0.5258826743985521,Class_3
0.08196245214023001,0.18979697283230001,0.07039828005414386,0.5448303320496117,0.45242468301775013,Class_3
0.05281848300331878,0.20631505876228384,0.14280704235979935,0.6022619946221994,0.5496997503634019,Class_3
0.1586950943079117,0.015084950653308855,0.09871809378697573,0.5752149242157826,0.6029475020110031,Class_3
0.085412033899976,0.07049389316010925,0.15367788455586207,0.39898912366821465,0.5886910166201994,Class_3
0.13304881182393544,0.05032722143970324,0.06839830424578315,0.6193655440144703,0.5596463884525904,Class_3
0.07967585413661939,0.044460857461341666,0.09748461378317086,0.43275915937504816,0.379077382628222,Class_3
0.10544757108486676,0.08371999765838362,0.14536431548131656,0.4909715176785003,0.4890237690055594,Class_3
0.04507437187504297,0.10187770872669438,0.037674113735119315,0.37884878828874424,0.5584460735633825,Class_3
0.08730918575848734,0.09779336738355217,0.17386593387676166,0.4241854783421055,0.3798595533903374,Class_3
0.06857638407346181,0.02820234084621411,0.01541009121918268,0.4930766719157942,0.5074409285896633,Class_3
0.2367261368324441,0.1982111583071966,0.004701756132027351,0.40071994957263213,0.5127219722756335,Class_3
0.06331982021643784,0.2273580118892265,0.08218485609274816,0.5396543746931814,0.40680764726727137,Class_3
0.013254275216557506,0.22669409015417455,0.0820099965291539,0.5910739118013115,0.4086361633439608,Class_3
0.13932620020635644,0.061485429066876596,0.15654418572035986,0.6092640731000807,0.5489784362545707,Class_3
0.0928040494470758,0.23194301503232279,0.2237632080424556,0.4919439966008148,0.4316575811290861,Class_3
0.018171630392311854,0.2084092414116226,0.14458980671791755,0.5038903096601062,0.37229669940661353,Class_3
0.11865703996812736,0.036722992387964414,0.13841083771755608,0.4938925937767524,0.42652908696842334,Class_3
0.1893204370608377,0.10614882871140187,0.2014262941079829,0.4500434201350537,0.565948018364252,Class_3
0.160447517839312,0.10611739284349134,0.17523948194079503,0.5776854502456439,0.5427669384501994,Class_3
0.0038532121345145,0.18077100386102152,0.05901996062771503,0.41608172078406874,0.483828531013231,Class_3
0.1344595580089005,0.22636675016632643,0.07049740267133622,0.42433780332531124,0.44379343583722397,Class_3
0.18528308055026607,0.1499178624479674,0.10432013035104916,0.4283088944157061,0.6025253318376346,Class_3
0.1310221389621977,0.011792079284636586,0.015351826727187236,0.6042004619745147,0.4682502687201269,Class_3
0.40013927795514115,0.08922811289307853,0.9046016689560967,0.21640789472271604,0.9216445964020985,Class_4
0.23690804654113917,0.8028404582201265,0.028529824113689095,0.0994371758782584,0.23879234925864634,Class_4
0.46002664158711304,0.9892187577859748,0.26531818925222805,0.8359270224894424,0.9703371167173288,Class_4
0.08349102823317622,0.2659154365591345,0.4702013216332712,0.323133486790684,0.04773673975163428,Class_4
0.3406442271247385,0.10743291443283731,0.31755722875043424,0.432000405219767,0.9706522863233065,Class_4
0.43698968902733304,0.2934279702476178,0.9107608661170962,0.9213479704824022,0.6984395818511684,Class_4
0.20606771809061086,0.37523227711056684,0.9052795659983706,0.15212744295998715,0.32809855623696715,Class_4
0.7188422836244597,0.995370226578968,0.6903889374097579,0.3584732570394171,0.9845394407964518,Class_4
0.2534419390360746,0.45065338578662195,0.7942183461154319,0.4728517110184709,0.020951190447874635,Class_4
0.17270984810225165,0.7003064016707443,0.16068055764084677,0.709272583744474,0.40496573057416985,Class_4
0.07958059772589798,0.09989453825908523,0.11429005307676265,0.7225923809998427,0.13483474494607683,Class_4
0.5927184358088018,0.3583573606391821,0.5519432055294085,0.22860402048389794,0.23812369915800535,Class_4
0.1715272151097219,0.8758979039849092,0.09685203769834361,0.9808479823437456,0.8369339985577052,Class_4
0.7524343425384425,0.04662845695414253,0.5748227524870331,0.04848435558765907,0.32009065491564404,Class_4
0.9435725896343619,0.9018980426614378,0.5154302483384008,0.18091061067956504,0.38480076348794245,Class_4
0.9840846088650883,0.05357085528394945,0.23904125749055893,0.8232151148572782,0.6142173649739431,Class_4
0.7721277611409052,0.1064773125294931,0.9480939607928576,0.14240109013391833,0.5722224220776911,Class_4
0.38659229248159144,0.5732138008443364,0.3301485752749205,0.44130179523283575,0.6441799985584012,Class_4
0.9155549958397129,0.8583878807450546,0.3652934121362077,0.4511628880598697,0.11612356459521045,Class_4
0.2902304653262425,0.6210806788503385,0.7136327460159261,0.5427432783368131,0.3741001258183827,Class_4
0.9167255906004408,0.9823322200232172,0.8479596381128218,0.9945598928107751,0.8224604509704916,Class_4
0.5323385744304644,0.5481316641135524,0.7565727935201393,0.7807423346924596,0.19787421867189037,Class_4
0.5804928589245937,0.6098286233535362,0.2743764505898644,0.22286053836698483,0.6396401275710939,Class_4
0.7254406945030056,0.9001129769219408,0.9954453716737042,0.6974036894214878,0.7760000729258335,Class_4
0.29585389169211485,0.13163956671718458,0.22627925708877705,0.030636962367042164,0.6348804718281604,Class_4
0.46473389095797546,0.2857110994046267,0.013036568395771941,0.033581151888670835,0.6032411153053501,Class_4
0.8733648282107013,0.7100476396715597,0.878449535707118,0.4900637114430374,0.49747304689725313,Class_4
0.5303783952616189,0.08201547532436337,0.799104479231705,0.9443769277335412,0.366346426585084,Class_4
0.12303581671389485,0.811189927068895,0.3035111016287507,0.4903914821142854,0.8840965526663616,Class_4
0.8110454389696569,0.9397069792395248,0.5930604058410297,0.26516953855916614,0.46028260676537547,Class_4
0.6777501439367635,0.10099709284030822,0.0745817783624485,0.8800510385924056,0.04175468570534602,Class_4
0.3941157569247936,0.13846799355602157,0.9801788715699626,0.8803690474048742,0.9671976646960575,Class_4
0.5341456268331407,0.7749412219355338,0.7408971077586413,0.7207849792210217,0.9558056359562083,Class_4
0.035747333226480715,0.3863258745248088,0.42653135500268824,0.7409069194923934,0.09841697993350318,Class_4
0.03939928462505393,0.06431595565861958,0.22163396030287863,0.26351513472205723,0.32176289231372723,Class_4
0.8073486051247548,0.921599456901919,0.2859116469036519,0.8999277420914908,0.5805790376612495,Class_4
0.591636851871519,0.7733183307302336,0.2751811460190129,0.7755532482451725,0.9935545201409509,Class_4
0.8960265790539663,0.04504284985268059,0.841549002451073,0.47304908987351346,0.8975952788674857,Class_4
0.7775335699143697,0.38556217310518814,0.3974119794868284,0.18610906877076994,0.046833036064863,Class_4
0.36318268810809284,0.030524290413556754,0.10658878164659458,0.9543100585865265,0.23612689416395882,Class_4
0.5674960666618072,0.5602420283850417,0.053619000845089415,0.9853145917734374,0.0584561310067907,Class_4
0.7010775641245948,0.7986166502538472,0.8034751411713088,0.24657476179850146,0.6200006921864116,Class_4
0.19165797289448516,0.8820247977817277,0.40330736754305074,0.9902709256000869,0.7527617838260697,Class_4
0.600981165662883,0.6179127614663917,0.27994455698131704,0.9013620959279057,0.1453516956481108,Class_4
0.4844449304164061,0.09053545444942834,0.3117664648256725,0.5746607698774379,0.427716159779571,Class_4
0.803193414453447,0.2684371053374025,0.6579019443755292,0.8541213409887032,0.6708184830314708,Class_4
0.5079608853284249,0.8913142737894956,0.712134043666314,0.1066048325174811,0.9410212317183582,Class_4
0.8491145828055728,0.6705612775936935,0.5136975152636232,0.7237851815531978,0.3939956915521915,Class_4
0.731827432347767,0.9272693742066047,0.36954022225930094,0.528653884266187,0.9150568898070526,Class_4
0.12464044072325875,0.5773156605170732,0.07007426760798408,0.9975399589876084,0.7153528586521714,Class_4
0.6869131804841541,0.7954683834943175,0.966003420548116,0.8856990519541853,0.8829514694277645,Class_4
0.6640555758437106,0.9395302599747322,0.6602565918241464,0.011326383860349343,0.8033747837487561,Class_4
0.9407830457425368,0.7467723309857026,0.6603033097500912,0.8183786634660081,0.5346021370084075,Class_4
0.6815273852727202,0.38905597313319695,0.9753716843936099,0.07240916464554759,0.6198068108398105,Class_4
0.22246837505232275,0.1641008060385467,0.9484627918522484,0.5141121322070318,0.9852032546436867,Class_4
0.886112874792553,0.6182688811166851,0.9028316716238287,0.7518461962675228,0.5222589451427924,Class_4
0.20272060788371526,0.2284455240607436,0.6532354896122607,0.7836765733946279,0.04951345575429389,Class_4
0.004358454767132369,0.4526183016773446,0.1337762676080022,0.8418847519733698,0.25432919794642883,Class_4
0.6033042603656662,0.6401575593281962,0.1787544582748739,0.012361041516816051,0.09805259826605095,Class_4
0.036200136258784266,0.07124726068096832,0.8936288401907381,0.6568796524820635,0.372758902370935,Class_4
0.14577203582454745,0.5471864273780529,0.08100617237229701,0.9409144377055126,0.9476445270927062,Class_4
0.07468523829354623,0.09841822395350619,0.31582264789847947,0.8275539331818064,0.2994733431345362,Class_4
0.17783615492227967,0.26313640136184335,0.4059361844466052,0.04809559089803883,0.9148112204572455,Class_4
0.7633869850859925,0.400968609740181,0.022505352103060705,0.9592212860653276,0.9668514325362861,Class_4
0.34581886199781764,0.1481389861796446,0.84277573833949,0.7346169318486698,0.16870714559503763,Class_4
0.8982495770400241,0.13527603158728674,0.23834664759469681,0.09749916762913369,0.8309996155218736,Class_4
0.26727022793908284,0.5271627209541938,0.3167364575725242,0.31424589741634446,0.6584084405836371,Class_4
0.31958109468551665,0.4078350344128139,0.2884048843477277,0.8632287675807353,0.13458910021879056,Class_4
0.04184863994225885,0.4766527046700906,0.3168083128092841,0.7840188029775113,0.4709187078831759,Class_4
0.11723555619712933,0.3787607652408793,0.1154197407640124,0.015567790649550606,0.12299429808579332,Class_4
0.5047549140381813,0.10510498103067978,0.7134002086314986,0.5197806055542107,0.5803215278276375,Class_4
0.5855419103084989,0.5451925661114874,0.6960891417109438,0.6029536518521851,0.26070488329874586,Class_4
0.14981227572421285,0.8607465631911947,0.5874877781670431,0.989069426563945,0.6698278483328831,Class_4
0.127725701189231,0.6051485519164296,0.09317659652548149,0.4308813708000475,0.8055651609110427,Class_4
0.543727255639602,0.8349513929745659,0.26641448274965707,0.6198153050866281,0.40738271474309784,Class_4
0.0015277479750089862,0.8009823599696705,0.7071267408994173,0.36887208526663573,0.7132358927643199,Class_4
0.12481765745649898,0.7990381617536472,0.2682856466064333,0.45514853520294973,0.10799110557197189,Class_4
0.013183016513124923,0.06994169286831886,0.8968130963205531,0.7329086008450583,0.2409146186198552,Class_4
0.4748403686000492,0.2609592841572914,0.7018851774260811,0.7721626124717973,0.763593572599701,Class_4
0.8662300787881675,0.04777664043964214,0.036795979663156064,0.2009020536109133,0.6659545194392866,Class_4
0.30840882370845324,0.4940121540011626,0.18523782643612463,0.571728971796809,0.6214006826165064,Class_4
0.23075670633182976,0.8558719338262132,0.7338529980889232,0.17496398012183512,0.7403787027892692,Class_4
0.518396742290904,0.7496264882358518,0.9444699355746325,0.649015901205612,0.7669278824523853,Class_4
0.8592499563789986,0.29457948615070506,0.007503419600544681,0.31355825495246925,0.26580933282509844,Class_4
0.015843793497276937,0.5886664763723269,0.17474522175947027,0.7374482505616581,0.9570388910123911,Class_4
0.3944364834374241,0.22253727675790003,0.8698510928775232,0.8777841069926489,0.03506067173219485,Class_4
0.8180018289110843,0.9593246286155309,0.3041541741106708,0.15531162370059715,0.45520668180481705,Class_4
0.31522343318132395,0.4466241732999249,0.744515087167099,0.21850927572565404,0.2772422120251069,Class_4
0.7676987017999658,0.7139886459658704,0.6450201669475509,0.1625281627982087,0.06566279828910238,Class_4
0.6875565489214395,0.8182985759307407,0.3210218253190287,0.9648723562590757,0.2339761593476971,Class_4
0.4511907853818601,0.23247189602494844,0.26879063923505875,0.3094152135131589,0.4304800535177479,Class_4
0.7318040533173888,0.6335003742051731,0.7312431509073727,0.4404660854979916,0.047162386798936584,Class_4
0.7507897040226524,0.6353786894992228,0.3522595065885098,0.8992071532427671,0.9448977725851936,Class_4
0.40687706918839694,0.08478900218518959,0.792851948421319,0.35259117199690204,0.3561662955411514,Class_4
0.09407092727566646,0.3004128035198388,0.8442052585517478,0.027128548313846812,0.1279520589469486,Class_4
0.22906234288046423,0.9012959904785175,0.6290253924689724,0.5842449931906171,0.8775216972341047,Class_4
0.8053177968543344,0.4980491211037007,0.05063221651489247,0.751827770179778,0.7399463581861166,Class_4
0.8914475000560438,0.4353652895377996,0.3345762542979528,0.8205215454533578,0.4070240821102894,Class_4
0.12956087488962453,0.543711307178394,0.6698053299491705,0.8166173774441534,0.4133369133965461,Class_4
0.19446365885375472,0.08103993758863504,0.8102807837823993,0.004011886394902353,0.6668499334360709,Class_4
0.9783066968272888,0.9145965386793968,0.28942754899824774,4.4726915005000034E-4,0.6226944525522599,Class_4
0.6216826778256005,0.8210570157806933,0.17646615489434225,0.12139667225756923,0.8841185230699874,Class_4
0.3725969456761682,0.9343523980359173,0.33000842983798184,0.9397093541716143,0.791635641609486,Class_4
0.1454373273462064,0.9435838489785772,0.7541195393076885,0.3501292065724799,0.9877728187888274,Class_4
0.9578168689457444,0.41235364852255707,0.6512174490531968,0.9353166297792005,0.5647243509410105,Class_4
0.5875590355629405,0.11104613771551108,0.8702007181343361,0.054957566619172504,0.5440899761993355,Class_4
7.162270438789697E-4,0.7013868137089115,0.38044355250191564,0.4241147988428552,0.3706746137105865,Class_4
0.9206515065401527,0.33016229927942875,0.3099312331445121,0.8246905356800324,0.6044494971385258,Class_4
0.5080838633515539,0.06379421518798867,0.15164478663939274,0.044299190473161554,0.4957196917148218,Class_4
0.11956517565121572,0.3094360905462754,0.16216012573883165,0.6263659363133648,0.2397291962611332,Class_4
0.7247147090005754,0.7078421581438685,0.6127587605952556,0.42147338286734604,0.864348252990417,Class_4
0.6714599924598712,0.8082224892902802,0.8471698666695759,0.06374244712304633,0.8020304263362986,Class_4
0.36264240896761435,0.9601778644598828,0.3544569900055513,0.32127737948155377,0.49597502501674706,Class_4
0.2520172193699265,0.006045719682100881,0.9953022155367357,0.6373497323285029,0.6451417586804155,Class_4
0.7116180609429873,0.5042632282321104,0.9930022726282285,0.7977322337729881,0.3433602997627845,Class_4
0.766588441721338,0.5437161502396961,0.47850064984324414,0.18235648528665616,0.7996501593271186,Class_4
0.9006622990358328,0.5567853517602298,0.9946619650083734,0.5708217173889121,0.6101983034478176,Class_4
0.34557621683047857,0.616190496150683,0.6573527454166336,0.3170454428699786,0.726938612945901,Class_4
0.28099171367277354,0.033032983223212464,0.5259269134576797,0.5152120448655424,0.14535937309399205,Class_4
0.6459793025965389,0.5038975789152574,0.8686674385387239,0.66812910617567,0.9491346806506428,Class_4
0.33113573437117716,0.8175096046617742,0.5481915768035445,0.7728740064403201,0.5895216170744848,Class_4
0.13428119925749193,0.9028895792182129,0.37136005791645743,0.8895401017039036,0.890682268604746,Class_4
0.9356559160418623,0.9976646831491371,0.021200552693587116,0.3198192684250266,0.34171608855790514,Class_4
0.8638161256428136,0.8087739370804813,0.6228863192088235,0.4893508139609193,0.38351560340354984,Class_4
