id,d1,d7,d4,d2,d5,d6,d3,d8
15,0.28446005267778673,0.28531598513011147,0.3177570093457945,0.28270676691729313,0.6214285714285719,0.3295454545454545,0.7995545657015589,0.0
16,0.2835820895522261,0.275092936802974,0.2928348909657322,0.31278195488721794,0.6124999999999989,0.3295454545454545,0.7884187082405345,0.0
17,0.2936786654960457,0.30390334572490696,0.27102803738317754,0.29323308270676685,0.5892857142857135,0.3465909090909091,0.8173719376391981,0.0
18,0.4745390693590821,0.34572490706319703,0.1869158878504673,0.5458646616541354,0.2767857142857135,0.08522727272727272,0.8574610244988864,0.0
19,0.3494293239683941,0.3215613382899628,0.2772585669781931,0.47669172932330817,0.4125000000000014,0.03409090909090909,0.8307349665924275,0.0
20,0.2721685689201081,0.27973977695167274,0.4361370716510904,0.34436090225563887,0.5214285714285722,0.3068181818181818,0.7884187082405345,0.13725490196078433
21,0.27875329236172774,0.287174721189591,0.37383177570093457,0.3142857142857143,0.5250000000000004,0.3068181818181818,0.7906458797327394,0.37254901960784315
22,0.37357330992098525,0.3317843866171003,0.0,0.6075187969924811,0.3946428571428555,0.017045454545454544,0.8351893095768373,0.0
23,0.2726075504828742,0.30390334572490696,0.3115264797507789,0.30827067669172914,0.5321428571428584,0.3352272727272727,0.8062360801781737,0.0
24,0.27919227392449386,0.29368029739776946,0.33021806853582564,0.31278195488721794,0.5732142857142843,0.3522727272727273,0.7951002227171491,0.0
25,0.26558384547848846,0.278810408921933,0.26791277258566976,0.3984962406015038,0.5428571428571427,0.2840909090909091,0.7795100222717148,0.0
26,0.28489903424056706,0.28810408921933073,0.2866043613707166,0.33834586466165417,0.569642857142858,0.3693181818181818,0.7884187082405345,0.0
27,0.2976294995610118,0.278810408921933,0.34890965732087226,0.3729323308270678,0.5053571428571431,0.3352272727272727,0.7750556792873051,0.0
28,0.2660228270412546,0.278810408921933,0.32398753894081006,0.3218045112781953,0.576785714285716,0.3181818181818182,0.7750556792873051,0.0
29,0.28665496049164574,0.2890334572490705,0.35514018691588783,0.2751879699248121,0.5964285714285733,0.32386363636363635,0.7839643652561247,0.0
30,0.2936786654960457,0.2843866171003717,0.3084112149532711,0.35338345864661647,0.5446428571428577,0.3409090909090909,0.77728285077951,0.0
31,0.28665496049164574,0.3029739776951672,0.3146417445482867,0.28872180451127827,0.5839285714285705,0.3465909090909091,0.7928730512249442,0.27450980392156865
32,0.277436347673401,0.28996282527881045,0.26479750778816197,0.31729323308270674,0.617857142857142,0.3181818181818182,0.7795100222717148,0.0
33,0.2897278314310796,0.2908921933085502,0.2928348909657322,0.31879699248120286,0.564285714285715,0.3465909090909091,0.7750556792873051,0.4313725490196078
34,0.2800702370500403,0.28996282527881045,0.3395638629283489,0.2766917293233082,0.6392857142857142,0.3409090909090909,0.7728285077951003,0.1176470588235294
35,0.2932396839332654,0.30855018587360594,0.32710280373831785,0.29473684210526296,0.5607142857142868,0.32386363636363635,0.7884187082405345,0.0
36,0.19841966637400787,0.29182156133828996,0.2866043613707166,0.3849624060150374,0.5232142857142854,0.3181818181818182,0.7683741648106904,0.0
37,0.34855136084284766,0.3113382899628252,0.32087227414330227,0.47518796992481205,0.35714285714285765,0.2897727272727273,0.7861915367483295,0.0
38,0.2993854258121189,0.30204460966542745,0.33021806853582564,0.3022556390977442,0.5624999999999982,0.36363636363636365,0.7750556792873051,0.0
39,0.48200175592624817,0.3847583643122676,0.05607476635514021,0.5233082706766918,0.34999999999999964,0.0625,0.8507795100222716,0.0
40,0.48200175592624817,0.3847583643122676,0.05607476635514021,0.5233082706766918,0.34999999999999964,0.0625,0.8507795100222716,0.0
41,0.2976294995610118,0.31040892193308545,0.2585669781931465,0.30977443609022526,0.5750000000000011,0.36363636363636365,0.7795100222717148,0.0
42,0.28094820017558675,0.29832713754646845,0.2834890965732088,0.29774436090225564,0.6053571428571427,0.3352272727272727,0.7616926503340756,0.0
43,0.2914837576821725,0.29368029739776946,0.32398753894081006,0.3729323308270678,0.5267857142857153,0.3352272727272727,0.755011135857461,0.0
44,0.4806848112379214,0.40055762081784385,0.1339563862928349,0.4511278195488724,0.3482142857142865,0.09659090909090909,0.8552338530066814,0.0
45,0.29455662862159215,0.3094795539033457,0.280373831775701,0.3007518796992481,0.5607142857142868,0.3522727272727273,0.7639198218262806,0.588235294117647
46,0.34460052677786734,0.3317843866171003,0.33021806853582564,0.4150375939849624,0.382142857142858,0.31250000000000006,0.7750556792873051,0.0
47,0.33099209833187615,0.31598513011152407,0.2772585669781931,0.3699248120300751,0.5196428571428573,0.32386363636363635,0.7505567928730512,0.3137254901960784
48,0.6812993854258025,0.4079925650557621,0.13084112149532712,0.49022556390977456,0.31428571428571317,0.011363636363636364,0.8240534521158129,0.19607843137254902
49,0.4863915715539946,0.42657992565055747,0.15576323987538945,0.3729323308270678,0.38928571428571246,0.07386363636363637,0.8396436525612472,0.0
50,0.3437225636523209,0.3234200743494423,0.2928348909657322,0.4285714285714284,0.40535714285714164,0.3352272727272727,0.7461024498886414,0.0
51,0.5289727831431037,0.4302973977695167,0.06853582554517136,0.4496240601503758,0.34642857142857153,0.05113636363636363,0.8285077951002227,0.3137254901960784
52,0.35601404741001375,0.3447955390334573,0.3084112149532711,0.3714285714285712,0.45535714285714235,0.3409090909090909,0.7416481069042316,0.2156862745098039
53,0.30421422300263146,0.33457249070631956,0.280373831775701,0.40601503759398483,0.5410714285714295,0.31250000000000006,0.6391982182628062,0.0
54,0.3169446883230904,0.3382899628252788,0.3084112149532711,0.36240601503759406,0.5428571428571427,0.31250000000000006,0.6325167037861915,0.0
55,0.29104477611939217,0.3336431226765798,0.3115264797507789,0.3729323308270678,0.5660714285714299,0.2897727272727273,0.6258351893095768,0.1764705882352941
56,0.28709394205442607,0.33736059479553904,0.3115264797507789,0.25864661654135324,0.694642857142858,0.3181818181818182,0.6035634743875278,0.4705882352941176
57,0.043898156277435874,0.27137546468401474,0.2585669781931465,0.3398496240601503,0.5660714285714299,0.3522727272727273,0.7728285077951003,0.6078431372549019
58,0.3112379280070172,0.278810408921933,0.3115264797507789,0.3218045112781953,0.5607142857142868,0.3409090909090909,0.7750556792873051,0.0
59,0.2805092186128064,0.2416356877323419,0.27414330218068533,0.4135338345864663,0.5678571428571413,0.3352272727272727,0.8329621380846325,0.0
60,0.2805092186128064,0.2639405204460966,0.280373831775701,0.3999999999999999,0.5321428571428584,0.32386363636363635,0.8151447661469933,0.2156862745098039
61,0.34679543459174056,0.3094795539033457,0.2554517133956387,0.43157894736842106,0.5053571428571431,0.07954545454545454,0.8062360801781737,0.0
62,0.3784021071114978,0.3011152416356877,0.32087227414330227,0.4631578947368422,0.34107142857142847,0.06818181818181818,0.7973273942093541,0.0
63,0.46400351185249633,0.38197026022304814,0.18380062305295952,0.41804511278195466,0.35357142857142954,0.13068181818181818,0.8596881959910913,0.2156862745098039
64,0.4881474978050875,0.39591078066914487,0.15264797507788166,0.5172932330827069,0.2749999999999986,0.0,0.8485523385300667,0.0
65,0.46400351185249633,0.38847583643122663,0.19003115264797513,0.4135338345864663,0.3928571428571441,0.10227272727272727,0.8329621380846325,0.13725490196078433
66,0.431957857769973,0.3689591078066914,0.2585669781931465,0.445112781954887,0.3839285714285694,0.05113636363636363,0.7995545657015589,0.0
67,0.4552238805970177,0.41078066914498135,0.18068535825545173,0.3488721804511279,0.430357142857142,0.10795454545454546,0.8129175946547883,0.33333333333333337
68,0.4552238805970177,0.41078066914498135,0.18068535825545173,0.3488721804511279,0.44821428571428434,0.10795454545454546,0.8129175946547883,0.33333333333333337
69,0.4552238805970177,0.4079925650557621,0.19003115264797513,0.3593984962406014,0.42678571428571566,0.13068181818181818,0.7973273942093541,0.3137254901960784
70,0.5201931518876108,0.4405204460966542,0.1651090342679128,0.3879699248120301,0.38928571428571246,0.06818181818181818,0.7973273942093541,0.0588235294117647
71,0.20149253731342753,0.17936802973977695,0.45171339563862933,0.6210526315789471,0.36785714285714377,0.09090909090909091,0.8173719376391981,0.2352941176470588
72,0.32177348551360296,0.2685873605947955,0.30529595015576333,0.437593984962406,0.3839285714285694,0.3068181818181818,0.8619153674832962,0.6274509803921569
73,0.20983318700614007,0.2230483271375464,0.3831775700934581,0.3548872180451126,0.5874999999999986,0.38068181818181823,0.7995545657015589,0.0
74,0.22651448639156513,0.22862453531598503,0.39875389408099704,0.3924812030075189,0.5464285714285726,0.3465909090909091,0.7951002227171491,0.0
75,0.21115013169446684,0.2295539033457249,0.3894080996884737,0.34436090225563887,0.5892857142857135,0.40909090909090906,0.7928730512249442,0.0
76,0.2085162423178275,0.23513011152416352,0.3800623052959503,0.34436090225563887,0.5910714285714302,0.3920454545454546,0.7973273942093541,0.0
77,0.23266022827041866,0.2416356877323419,0.3894080996884737,0.40751879699248095,0.4607142857142854,0.375,0.8040089086859687,0.0
78,0.22475856014047224,0.24256505576208165,0.3894080996884737,0.34135338345864663,0.5392857142857146,0.3465909090909091,0.7973273942093541,0.0
79,0.21861281826163292,0.23327137546468402,0.29906542056074775,0.47969924812030085,0.5482142857142858,0.2102272727272727,0.7839643652561247,0.27450980392156865
80,0.2085162423178275,0.23605947955390327,0.501557632398754,0.3142857142857143,0.5446428571428577,0.3920454545454546,0.7839643652561247,0.0
81,0.20939420544335974,0.23605947955390327,0.5700934579439253,0.3203007518796992,0.5089285714285712,0.3920454545454546,0.7839643652561247,0.0
82,0.20983318700614007,0.22583643122676578,0.35514018691588783,0.3789473684210525,0.5999999999999996,0.3465909090909091,0.7683741648106904,0.0
83,0.23309920983318477,0.24814126394052038,0.29906542056074775,0.4030075187969926,0.5357142857142865,0.38636363636363635,0.7906458797327394,0.0
84,0.2102721685689204,0.24349442379182162,0.39252336448598146,0.3548872180451126,0.5464285714285726,0.38636363636363635,0.7839643652561247,0.1764705882352941
85,0.12906057945565408,0.15334572490706322,0.5576323987538941,0.5293233082706768,0.4410714285714281,0.6250000000000001,0.6881959910913139,0.0
86,0.2238805970149258,0.258364312267658,0.37383177570093457,0.3954887218045111,0.5196428571428573,0.2556818181818182,0.7973273942093541,0.0
87,0.19929762949955432,0.2416356877323419,0.367601246105919,0.37744360902255636,0.6142857142857139,0.2159090909090909,0.77728285077951,0.0
88,0.23266022827041866,0.24628252788104088,0.3831775700934581,0.40150375939849603,0.507142857142858,0.38068181818181823,0.77728285077951,0.19607843137254902
89,0.22080772607550614,0.2499999999999999,0.3707165109034268,0.34285714285714275,0.5500000000000007,0.3409090909090909,0.7795100222717148,0.0
90,0.23046532045653123,0.24628252788104088,0.4922118380062306,0.27368421052631575,0.6107142857142858,0.3579545454545454,0.7750556792873051,0.1764705882352941
91,0.3187006145741833,0.3280669144981413,0.2554517133956387,0.3308270676691729,0.4410714285714281,0.36363636363636365,0.8329621380846325,0.4313725490196078
92,0.21510096575943294,0.2639405204460966,0.3613707165109034,0.3263157894736841,0.5803571428571441,0.25,0.7661469933184855,0.0
93,0.20763827919226685,0.275092936802974,0.40186915887850483,0.3593984962406014,0.6160714285714288,0.03977272727272727,0.7594654788418708,0.37254901960784315
94,0.2085162423178275,0.25929368029739774,0.367601246105919,0.37744360902255636,0.5874999999999986,0.2215909090909091,0.7438752783964364,0.0
95,0.22563652326601868,0.26115241635687725,0.37383177570093457,0.29774436090225564,0.6196428571428569,0.38068181818181823,0.7416481069042316,0.0
96,0.32704126426689584,0.2946096654275092,0.35514018691588783,0.3954887218045111,0.4375000000000018,0.2897727272727273,0.7639198218262806,0.0
97,0.3187006145741833,0.3438661710037175,0.23987538940809974,0.34436090225563887,0.45178571428571423,0.36363636363636365,0.8062360801781737,0.2941176470588235
98,0.2756804214222939,0.32249070631970256,0.27102803738317754,0.22105263157894717,0.6678571428571427,0.3522727272727273,0.7238307349665923,0.4705882352941176
99,0.25197541703248305,0.2890334572490705,0.44236760124610597,0.2917293233082705,0.6071428571428559,0.41477272727272724,0.6414253897550111,0.0
100,0.3055311676909582,0.31226765799256495,0.35514018691588783,0.3353383458646617,0.5553571428571438,0.3409090909090909,0.6592427616926503,0.0
101,0.23705004389815088,0.31226765799256495,0.3582554517133956,0.30375939849624056,0.617857142857142,0.32386363636363635,0.6347438752783964,0.4313725490196078
102,0.2699736611062349,0.35315985130111527,0.41744548286604366,0.24360902255639094,0.5464285714285726,0.39772727272727265,0.6057906458797327,0.0
103,0.30948200175592433,0.3708178438661709,0.16822429906542058,0.28421052631578925,0.7142857142857153,0.19886363636363633,0.6146993318485523,0.39215686274509803
104,0.7067603160667204,0.5771375464684014,0.1152647975077882,0.4616541353383461,0.13571428571428434,0.045454545454545456,0.7015590200445434,0.0
105,0.5684811237927931,0.4981412639405203,0.27414330218068533,0.46616541353383445,0.23928571428571566,0.045454545454545456,0.6458797327394209,0.0
106,0.5970149253731307,0.7258364312267658,0.4953271028037384,0.10827067669172918,0.42499999999999893,0.46022727272727276,0.0,0.6666666666666667
107,0.8823529411764639,0.7314126394052043,0.5638629283489097,0.0,0.0,0.3295454545454545,0.0,0.5490196078431373
108,1.0,1.0,0.221183800623053,0.2360902255639099,0.062499999999998224,0.06818181818181818,0.0,0.4705882352941176
109,0.48595258999121427,0.565985130111524,0.221183800623053,0.5563909774436091,0.5107142857142861,0.05681818181818181,0.0,0.1568627450980392
110,0.3086040386303779,0.516728624535316,0.0841121495327103,0.4496240601503758,0.8285714285714292,0.0,0.0,0.0
111,0.6799824407374899,0.8596654275092934,0.14953271028037388,0.07518796992481191,0.6071428571428559,0.0,0.0,0.0
112,0.7129060579455597,0.8856877323420074,0.14330218068535827,0.043609022556390764,0.5839285714285705,0.0,0.0,0.0
113,0.7295873573309848,0.8336431226765797,0.11838006230529599,0.28721804511278193,0.3946428571428555,0.03409090909090909,0.0,0.0
114,0.34108867427568157,0.258364312267658,0.30218068535825554,0.41052631578947363,0.4892857142857139,0.32386363636363635,0.8530066815144766,0.27450980392156865
115,0.32133450395083685,0.278810408921933,0.280373831775701,0.3563909774436089,0.4696428571428566,0.3409090909090909,0.8841870824053452,0.0
116,0.3208955223880565,0.26486988847583637,0.32398753894081006,0.4030075187969926,0.45892857142857046,0.2897727272727273,0.866369710467706,0.0
117,0.31343283582089043,0.26765799256505574,0.34890965732087226,0.37744360902255636,0.4499999999999993,0.31250000000000006,0.8685968819599108,0.19607843137254902
118,0.2603160667251956,0.22769516728624528,0.47352024922118385,0.4496240601503758,0.4017857142857153,0.36363636363636365,0.8195991091314031,0.0
119,0.24495171202808308,0.2416356877323419,0.3862928348909659,0.38646616541353396,0.48571428571428577,0.3693181818181818,0.8106904231625834,0.5686274509803921
120,0.23573309920983831,0.23513011152416352,0.367601246105919,0.42556390977443614,0.47142857142857153,0.36363636363636365,0.7951002227171491,0.0
121,0.3200175592625101,0.27788104089219323,0.32087227414330227,0.3789473684210525,0.46250000000000036,0.3295454545454545,0.8374164810690422,0.0
122,0.24056189640035086,0.2416356877323419,0.41433021806853587,0.3308270676691729,0.5624999999999982,0.36363636363636365,0.7884187082405345,0.4117647058823529
123,0.2510974539069366,0.24814126394052038,0.3707165109034268,0.37593984962406024,0.5410714285714295,0.3181818181818182,0.7884187082405345,0.0
124,0.25987708516241526,0.2379182156133829,0.44236760124610597,0.4135338345864663,0.4839285714285708,0.3522727272727273,0.7750556792873051,0.0
125,0.46619841966636955,0.287174721189591,0.26791277258566976,0.3714285714285712,0.5250000000000004,0.3068181818181818,0.8195991091314031,0.0
126,0.3323090430201887,0.28996282527881045,0.39563862928348925,0.3308270676691729,0.48214285714285765,0.3295454545454545,0.8151447661469933,0.2352941176470588
127,0.24231782265144375,0.2946096654275092,0.30218068535825554,0.33233082706766903,0.5250000000000004,0.3181818181818182,0.8040089086859687,0.0
128,0.42405618964002656,0.41078066914498135,0.35514018691588783,0.4586466165413534,0.38928571428571246,0.2784090909090909,0.5077951002227171,0.33333333333333337
129,0.41834942932396757,0.3847583643122676,0.4299065420560748,0.42406015037594,0.42321428571428754,0.30113636363636365,0.465478841870824,0.33333333333333337
130,0.3972783143107961,0.47676579925650553,0.41744548286604366,0.488721804511278,0.3482142857142865,0.2215909090909091,0.30066815144766146,0.3529411764705882
131,0.46619841966636955,0.5306691449814125,0.3333333333333334,0.4541353383458646,0.42499999999999893,0.1875,0.22494432071269485,0.0
132,0.658033362598772,0.744423791821561,0.3333333333333334,0.44661654135338313,0.2553571428571413,0.10795454545454546,0.0,0.19607843137254902
133,0.30640913081650467,0.25278810408921937,0.2772585669781931,0.40601503759398483,0.47857142857142776,0.3295454545454545,0.88641425389755,0.0
134,0.30070237050043147,0.258364312267658,0.3894080996884737,0.4481203007518797,0.35714285714285765,0.3068181818181818,0.8752783964365256,0.2941176470588235
135,0.3055311676909582,0.2499999999999999,0.29906542056074775,0.3909774436090223,0.5303571428571434,0.29545454545454547,0.8574610244988864,0.0
136,0.2958735733099189,0.27973977695167274,0.3146417445482867,0.3699248120300751,0.4499999999999993,0.31250000000000006,0.8685968819599108,0.5490196078431373
137,0.303336259877085,0.2741635687732342,0.24610591900311532,0.34135338345864663,0.5821428571428555,0.3181818181818182,0.8463251670378619,0.2352941176470588
138,0.26163301141352235,0.24907063197026014,0.39875389408099704,0.324812030075188,0.5624999999999982,0.3465909090909091,0.8062360801781737,0.0
139,0.2453906935908634,0.2295539033457249,0.3894080996884737,0.30977443609022526,0.6339285714285712,0.375,0.7839643652561247,0.0
140,0.2453906935908634,0.2379182156133829,0.42056074766355145,0.3218045112781953,0.5946428571428566,0.3693181818181818,0.7928730512249442,0.0
141,0.25241439859524917,0.24907063197026014,0.4112149532710281,0.3909774436090223,0.4875000000000007,0.38636363636363635,0.7884187082405345,0.0
142,0.32309043020192973,0.2769516728624535,0.24299065420560753,0.3714285714285712,0.5392857142857146,0.32386363636363635,0.8084632516703786,0.33333333333333337
143,0.24012291483757053,0.2602230483271375,0.3582554517133956,0.31879699248120286,0.571428571428573,0.38636363636363635,0.7817371937639197,0.49019607843137253
144,0.2607550482879759,0.2555762081784386,0.4672897196261683,0.34135338345864663,0.5196428571428573,0.375,0.7728285077951003,0.0
145,0.2392449517120241,0.31412639405204457,0.2928348909657322,0.3398496240601503,0.564285714285715,0.3295454545454545,0.7082405345211581,0.4705882352941176
146,0.31782265144863686,0.30204460966542745,0.29595015576323996,0.31879699248120286,0.492857142857142,0.3522727272727273,0.8173719376391981,0.6862745098039215
147,0.28709394205442607,0.2946096654275092,0.2554517133956387,0.4390977443609021,0.5285714285714285,0.0625,0.8151447661469933,0.0
148,0.21729587357330615,0.26951672862453524,0.32710280373831785,0.3909774436090223,0.5107142857142861,0.3181818181818182,0.7861915367483295,0.0
149,0.24363476733977052,0.27973977695167274,0.3395638629283489,0.37744360902255636,0.5160714285714292,0.3181818181818182,0.7951002227171491,0.19607843137254902
150,0.231782265144858,0.28810408921933073,0.33021806853582564,0.21503759398496225,0.5500000000000007,0.32386363636363635,0.7839643652561247,0.0
151,0.2414398595258973,0.2741635687732342,0.4579439252336449,0.36240601503759406,0.4767857142857146,0.3409090909090909,0.7683741648106904,0.33333333333333337
152,0.4442493415276516,0.3773234200743494,0.16822429906542058,0.5398496240601505,0.3017857142857139,0.0,0.8685968819599108,0.0
153,0.2914837576821725,0.3252788104089218,0.11214953271028041,0.437593984962406,0.569642857142858,0.03409090909090909,0.8129175946547883,0.0
154,0.21729587357330615,0.2685873605947955,0.2897196261682244,0.4045112781954887,0.5142857142857142,0.3352272727272727,0.7572383073496659,0.0
155,0.25417032484635627,0.31226765799256495,0.3177570093457945,0.3203007518796992,0.5,0.3465909090909091,0.7973273942093541,0.0
156,0.23309920983318477,0.2927509293680297,0.30218068535825554,0.3473684210526313,0.571428571428573,0.29545454545454547,0.7572383073496659,0.0
157,0.23705004389815088,0.2992565055762082,0.3084112149532711,0.4030075187969926,0.5053571428571431,0.29545454545454547,0.755011135857461,0.0
158,0.44161545215099807,0.39219330855018586,0.09034267912772585,0.49624060150375904,0.35357142857142954,0.0625,0.8374164810690422,0.0
159,0.2901668129938457,0.31226765799256495,0.3831775700934581,0.42105263157894735,0.3982142857142872,0.3295454545454545,0.7594654788418708,0.0
160,0.2989464442493386,0.31412639405204457,0.41744548286604366,0.41654135338345855,0.38035714285714306,0.32386363636363635,0.7483296213808462,0.1764705882352941
161,0.3147497805092172,0.33085501858736055,0.3894080996884737,0.3909774436090223,0.41607142857142776,0.3181818181818182,0.7438752783964364,0.0
162,0.3595258999121995,0.3215613382899628,0.14330218068535827,0.437593984962406,0.507142857142858,0.09090909090909091,0.7884187082405345,0.4705882352941176
163,0.4811237928007017,0.3447955390334573,0.19314641744548292,0.5203007518796992,0.2767857142857135,0.13068181818181818,0.841870824053452,0.7254901960784313
164,0.17515364354696317,0.040892193308550207,1.0,0.4932330827067668,0.014285714285714235,0.9545454545454545,0.5968819599109131,0.0
165,0.351185250219487,0.43308550185873596,0.4890965732087228,0.3007518796992481,0.5142857142857142,0.3409090909090909,0.41202672605790647,0.0
166,0.463564530289716,0.5557620817843865,0.39563862928348925,0.12481203007518804,0.5446428571428577,0.26704545454545453,0.4187082405345211,0.0
167,0.45478489903423736,0.5752788104089217,0.39563862928348925,0.045112781954887105,0.6482142857142854,0.3295454545454545,0.3808463251670378,0.0
168,0.3748902546092978,0.5669144981412637,0.42367601246105924,0.28721804511278193,0.7035714285714292,0.2159090909090909,0.0,0.0
169,0.24187884108866342,0.4405204460966542,0.47975077881619943,0.3203007518796992,0.7267857142857146,0.5511363636363636,0.0,0.0
170,0.3858647936786639,0.5473977695167285,0.4579439252336449,0.38195488721804494,0.5750000000000011,0.26704545454545453,0.0,0.0
171,0.5504828797190413,0.6328996282527879,0.40186915887850483,0.40751879699248095,0.430357142857142,0.18181818181818182,0.0,0.0
174,0.4073748902546015,0.6570631970260221,0.34579439252336447,0.3984962406015038,0.43571428571428505,0.1875,0.0,0.0
175,0.41395961369622114,0.3968401486988846,0.5856697819314642,0.31879699248120286,0.42321428571428754,0.4318181818181818,0.3585746102449889,1.0
176,0.44073748902546583,0.5427509293680295,0.3800623052959503,0.33684210526315783,0.6392857142857142,0.07386363636363637,0.07349665924276169,0.5490196078431373
177,0.34679543459174056,0.3847583643122676,0.39563862928348925,0.4917293233082707,0.4571428571428573,0.0,0.532293986636971,0.0
178,0.3608428446005263,0.4033457249070631,0.280373831775701,0.46015037593984953,0.5267857142857153,0.0,0.5367483296213809,0.0
179,0.31343283582089043,0.3559479553903345,0.41433021806853587,0.5609022556390979,0.45892857142857046,0.0,0.49888641425389757,0.0
180,0.32352941176471006,0.36152416356877315,0.426791277258567,0.5052631578947366,0.5107142857142861,0.0,0.487750556792873,0.0
181,0.08077260755048599,0.2007434944237918,0.3894080996884737,0.5518796992481203,0.8464285714285715,0.0,0.38752783964365256,0.0
182,0.33933274802457447,0.4200743494423791,0.45171339563862933,0.6406015037593984,0.4803571428571427,0.0,0.17371937639198218,0.0
183,0.3516242317822673,0.5065055762081785,0.5607476635514019,0.5142857142857142,0.5232142857142854,0.0,0.0,0.0
184,0.3748902546092978,0.5381040892193307,0.0841121495327103,0.57593984962406,0.6553571428571434,0.0,0.0,0.0
185,0.0,0.11338289962825276,0.01557632398753896,1.0,1.0,0.0,0.0,0.0
186,0.007023705004385761,0.0,0.47352024922118385,0.445112781954887,0.5357142857142865,1.0,0.7126948775055679,0.0
187,0.31738366988587075,0.03345724907063197,0.6012461059190032,0.5398496240601505,0.25714285714285623,0.8295454545454545,0.7260579064587972,0.0
188,0.5267778753292305,0.31598513011152407,0.2928348909657322,0.40751879699248095,0.45892857142857046,0.3409090909090909,0.7438752783964364,0.0
189,0.49692712906058034,0.40241635687732336,0.5514018691588786,0.6210526315789471,0.08035714285714413,0.4318181818181818,0.48997772828507796,0.0
190,0.5487269534679484,0.29553903345724897,0.3177570093457945,0.7609022556390976,0.11071428571428577,0.17613636363636365,0.40757238307349664,0.0
191,0.21861281826163292,0.3011152416356877,0.4672897196261683,0.47368421052631593,0.5874999999999986,0.0,0.3964365256124721,0.0
192,0.21378402107110617,0.3094795539033457,0.6510903426791278,0.619548872180451,0.6196428571428569,0.0,0.0,0.1764705882352941
193,0.22300263388936514,0.3355018587360593,0.7788161993769472,0.5218045112781953,0.6517857142857135,0.022727272727272728,0.0,0.1764705882352941
194,0.26514486391570813,0.28810408921933073,0.5327102803738318,0.6045112781954889,0.5732142857142843,0.0,0.0,0.1568627450980392
195,0.2493415276558295,0.287174721189591,0.5264797507788163,0.57593984962406,0.6214285714285719,0.0,0.0,0.13725490196078433
196,0.18876207199296857,0.3382899628252788,0.7445482866043615,0.5127819548872181,0.6392857142857142,0.045454545454545456,0.0,0.09803921568627451
197,0.19359086918349533,0.36988847583643114,0.7009345794392524,0.47218045112781937,0.6107142857142858,0.07954545454545454,0.0,0.0196078431372549
198,0.2686567164179081,0.3271375464684013,0.6386292834890965,0.5969924812030074,0.6196428571428569,0.0,0.0,0.0
199,0.18261633011412925,0.33921933085501854,0.7383177570093459,0.5488721804511281,0.5874999999999986,0.022727272727272728,0.0,0.0
200,0.21685689201052583,0.31598513011152407,0.6915887850467289,0.6436090225563911,0.5785714285714274,0.028409090909090905,0.0,0.0
201,0.17251975417032384,0.270446096654275,0.6105919003115265,0.6646616541353385,0.6589285714285715,0.0,0.0,0.0
203,0.17515364354696317,0.275092936802974,0.663551401869159,0.619548872180451,0.6982142857142861,0.0,0.0,0.0
204,0.23836698858647765,0.26486988847583637,0.529595015576324,0.6120300751879699,0.5892857142857135,0.0,0.0,0.0
205,0.2203687445127258,0.3048327137546468,0.6168224299065421,0.6345864661654135,0.623214285714285,0.0,0.0,0.0
206,0.27085162423178133,0.29553903345724897,0.47040498442367606,0.6345864661654135,0.5678571428571413,0.0,0.0,0.0
207,0.23266022827041866,0.3011152416356877,0.4922118380062306,0.6330827067669174,0.5892857142857135,0.0,0.0,0.0
