id,d3,d5,d2,d4,d1,d6,d7
26,0.6960243931042571,0.45337620578778143,0.48459674627898924,0.4573991031390134,0.8951965065502184,0.5357142857142856,0.5555555555555556
27,0.7741292365427466,0.5401929260450162,0.3997923156801661,0.5291479820627802,0.9170305676855898,0.22619047619047622,0.6
28,0.7958250263867714,0.5530546623794212,0.4295604015230183,0.29596412556053814,0.8842794759825331,0.39285714285714285,0.09999999999999998
29,0.8367538407411751,0.9003215434083602,0.49498096227068183,0.3452914798206278,0.9388646288209609,0.10714285714285715,0.25555555555555554
30,0.8451976075993902,0.662379421221865,0.5084804430598823,0.3452914798206278,0.941048034934498,0.2857142857142857,0.3555555555555555
31,0.8026269496892224,0.7459807073954985,0.28625822083766006,0.695067264573991,0.9585152838427947,0.10714285714285715,0.3555555555555555
32,0.8232672686759704,0.28938906752411575,0.30944963655244023,0.3004484304932735,0.8340611353711788,0.75,0.7999999999999999
33,0.81963175794535,0.5916398713826367,0.23295257874697126,0.24215246636771304,0.8340611353711788,0.2619047619047619,0.15555555555555553
34,0.8331183300105547,0.49839228295819943,0.25337487019730004,0.33183856502242154,0.9017467248908299,0.2857142857142857,0.3555555555555555
35,0.8401548023924006,0.6109324758842445,0.26341294565593626,0.3946188340807174,0.9039301310043669,0.20238095238095238,0.25555555555555554
36,0.8470740002345492,0.5144694533762058,0.27102803738317754,0.2645739910313901,0.8711790393013098,0.5595238095238095,0.45555555555555555
37,0.7754192564794183,0.627009646302251,0.1142263759086189,0.2825112107623319,0.8777292576419212,0.10714285714285715,0.45555555555555555
38,0.7912513193385716,0.2926045016077171,0.13534094842506056,0.3721973094170403,0.8646288209606988,0.5357142857142856,0.5555555555555556
39,0.7962941245455611,0.5016077170418007,0.14295604015230184,0.2825112107623319,0.8777292576419212,0.14285714285714285,0.39999999999999997
40,0.07001290019936672,0.3826366559485531,0.08065074420214607,0.15246636771300448,0.8231441048034934,0.3333333333333333,0.25555555555555554
41,0.4207810484343849,0.6784565916398715,0.20145379023883697,0.04932735426008969,0.6353711790393014,0.2619047619047619,0.3
42,0.7227629881552716,0.5209003215434085,0.32710280373831774,0.38116591928251126,0.868995633187773,0.32142857142857145,0.7000000000000001
43,0.7496188577459835,0.4630225080385853,0.3665628245067497,0.7443946188340806,0.9694323144104803,0.46428571428571425,0.5555555555555556
44,0.8100152456901607,0.559485530546624,0.2962962962962963,0.3004484304932735,0.9192139737991268,0.39285714285714285,0.25555555555555554
45,0.8535240999179079,0.3440514469453377,0.2786431291104188,0.26008968609865474,0.8668122270742359,0.7023809523809523,0.5000000000000001
46,0.8026269496892224,0.762057877813505,0.28625822083766006,0.695067264573991,0.9585152838427947,0.10714285714285715,0.39999999999999997
47,0.7958250263867714,0.4019292604501608,0.4295604015230183,0.29596412556053814,0.8842794759825331,0.6547619047619047,0.3555555555555555
48,0.5101442476838278,0.6688102893890677,0.20733817930079612,0.47533632286995514,0.9563318777292579,0.25,0.3
49,0.06661193854814121,0.30868167202572355,0.0744202146071305,0.16591928251121074,0.8034934497816596,0.23809523809523808,0.15555555555555553
50,0.112466283569837,0.28295819935691324,0.17237798546209762,0.20627802690582958,0.8122270742358076,0.369047619047619,0.6
51,0.8191626597865603,0.5980707395498392,0.46590515749394246,0.3946188340807174,0.9279475982532751,0.023809523809523836,0.09999999999999998
52,0.7309722059340918,0.6205787781350482,0.33644859813084105,0.2645739910313901,0.868995633187773,0.22619047619047622,0.2
53,0.7578280755248036,0.5852090032154342,0.3766008999653859,0.41255605381165916,0.9104803493449779,0.32142857142857145,0.5000000000000001
54,0.7578280755248036,0.5852090032154342,0.3766008999653859,0.41255605381165916,0.9104803493449779,0.32142857142857145,0.5000000000000001
55,0.7662718423830186,0.4951768488745982,0.38733125649013495,0.2645739910313901,0.9017467248908299,0.35714285714285715,0.3555555555555555
56,0.8191626597865603,0.819935691318328,0.46590515749394246,0.3946188340807174,0.9279475982532751,0.10714285714285715,0.2
57,0.8470740002345492,0.5016077170418007,0.27102803738317754,0.2645739910313901,0.8711790393013098,0.5714285714285714,0.5000000000000001
58,0.8020405769907353,0.37299035369774924,0.1526479750778816,0.3766816143497758,0.9213973799126637,0.4166666666666667,0.25555555555555554
59,0.03060865486102967,0.37620578778135055,0.023883696780893048,0.07623318385650225,0.7336244541484719,0.2976190476190476,0.5555555555555556
60,0.04116336343379852,0.32475884244373,0.037383177570093455,0.21973094170403584,0.7903930131004367,0.42857142857142855,0.055555555555555546
61,0.1105898909346781,0.2990353697749197,0.1692627206645898,0.41255605381165916,0.8493449781659387,0.2857142857142857,0.6
62,0.1105898909346781,0.10610932475884247,0.1692627206645898,0.41255605381165916,0.8493449781659387,0.5238095238095237,0.6555555555555556
63,0.5379383135921192,0.5337620578778135,0.2523364485981308,0.3273542600896861,0.9301310043668122,0.23809523809523808,0.5000000000000001
64,0.7309722059340918,0.5980707395498392,0.33644859813084105,0.2645739910313901,0.868995633187773,0.2142857142857143,0.25555555555555554
65,0.7398850709510965,0.672025723472669,0.34890965732087226,0.24215246636771304,0.8886462882096068,0.19047619047619047,0.3
66,0.7662718423830186,0.527331189710611,0.38733125649013495,0.2645739910313901,0.9017467248908299,0.3452380952380952,0.45555555555555555
67,0.7741292365427466,0.6688102893890677,0.3997923156801661,0.5291479820627802,0.9170305676855898,0.2619047619047619,0.45555555555555555
68,0.7741292365427466,0.559485530546624,0.3997923156801661,0.5291479820627802,0.9170305676855898,0.2142857142857143,0.5555555555555556
69,0.7741292365427466,0.559485530546624,0.3997923156801661,0.5291479820627802,0.9170305676855898,0.2142857142857143,0.6555555555555556
70,0.08162307962941247,0.48231511254019294,0.10695742471443405,0.38565022421524664,0.9017467248908299,0.130952380952381,0.45555555555555555
71,0.1054298111879911,0.43729903536977505,0.1588785046728972,0.5426008968609866,0.8908296943231441,0.14285714285714285,0.7999999999999999
72,0.8026269496892224,0.49839228295819943,0.28625822083766006,0.695067264573991,0.9585152838427947,0.2619047619047619,0.3555555555555555
73,0.08162307962941247,0.4308681672025724,0.10695742471443405,0.38565022421524664,0.9017467248908299,0.11904761904761907,0.6555555555555556
74,0.7113873578046207,0.4855305466237943,0.5015576323987537,0.38565022421524664,0.8384279475982531,0.3333333333333333,0.45555555555555555
75,0.8279582502638677,0.8167202572347267,0.4804430598823121,0.6053811659192825,0.9366812227074236,0.17857142857142855,0.09999999999999998
76,0.02193033892341973,0.1446945337620579,0.015230183454482519,0.3273542600896861,0.7379912663755458,0.7619047619047619,0.3
77,0.04116336343379852,0.4340836012861737,0.037383177570093455,0.21973094170403584,0.7903930131004367,0.3333333333333333,0.3
78,0.112466283569837,0.1961414790996785,0.17237798546209762,0.20627802690582958,0.8122270742358076,0.6785714285714286,0.3
79,0.612055822680896,0.4019292604501608,0.3655244029075804,0.5426008968609866,0.8668122270742359,0.6071428571428572,0.25555555555555554
80,0.6493491263046793,0.6237942122186497,0.41121495327102797,0.29596412556053814,0.8864628820960697,0.047619047619047616,0.7000000000000001
81,0.6960243931042571,0.5562700964630225,0.48459674627898924,0.4573991031390134,0.8951965065502184,0.2857142857142857,0.6555555555555556
82,0.7309722059340918,0.504823151125402,0.33644859813084105,0.2645739910313901,0.868995633187773,0.3452380952380952,0.2
83,0.7496188577459835,0.527331189710611,0.3665628245067497,0.7443946188340806,0.9694323144104803,0.42857142857142855,0.45555555555555555
84,0.7578280755248036,0.4630225080385853,0.3766008999653859,0.41255605381165916,0.9104803493449779,0.380952380952381,0.055555555555555546
85,0.7662718423830186,0.5787781350482315,0.38733125649013495,0.2645739910313901,0.9017467248908299,0.35714285714285715,0.3555555555555555
86,0.8191626597865603,0.6205787781350482,0.46590515749394246,0.3946188340807174,0.9279475982532751,0.0,0.055555555555555546
87,0.8191626597865603,0.7459807073954985,0.46590515749394246,0.3946188340807174,0.9279475982532751,0.14285714285714285,0.2
88,0.8191626597865603,0.6495176848874598,0.46590515749394246,0.3946188340807174,0.9279475982532751,0.22619047619047622,0.2
89,0.8451976075993902,0.7427652733118972,0.5084804430598823,0.3452914798206278,0.941048034934498,0.25,0.3555555555555555
90,0.0854931394394277,0.48874598070739556,0.11561093804084457,0.33183856502242154,0.9017467248908299,0.11904761904761907,0.5000000000000001
91,0.7227629881552716,0.4019292604501608,0.32710280373831774,0.38116591928251126,0.868995633187773,0.5238095238095237,0.6
92,0.0854931394394277,0.48874598070739556,0.11561093804084457,0.33183856502242154,0.9017467248908299,0.10714285714285715,0.5555555555555556
93,0.5630350650873696,0.5980707395498392,0.2869505019037729,0.6412556053811659,0.9148471615720523,0.20238095238095238,0.6555555555555556
94,0.6960243931042571,0.5144694533762058,0.48459674627898924,0.4573991031390134,0.8951965065502184,0.3333333333333333,0.5000000000000001
95,0.7398850709510965,0.6816720257234727,0.34890965732087226,0.24215246636771304,0.8886462882096068,0.08333333333333331,0.25555555555555554
96,0.8168171689926117,0.5016077170418007,0.30321910695742466,0.19730941704035873,0.8580786026200874,0.5833333333333333,0.09999999999999998
97,0.026152222352527267,0.33762057877813506,0.01938386985115957,0.09865470852017938,0.7314410480349348,0.39285714285714285,0.15555555555555553
98,0.008912865017004808,0.48874598070739556,0.0,0.013452914798206279,0.4061135371179042,0.10714285714285715,0.5555555555555556
99,0.6960243931042571,0.30225080385852093,0.48459674627898924,0.4573991031390134,0.8951965065502184,0.857142857142857,0.45555555555555555
100,0.6960243931042571,0.5659163987138265,0.48459674627898924,0.4573991031390134,0.8951965065502184,0.2857142857142857,0.5555555555555556
101,0.6960243931042571,0.5659163987138265,0.48459674627898924,0.4573991031390134,0.8951965065502184,0.2857142857142857,0.5555555555555556
102,0.7113873578046207,0.392282958199357,0.5015576323987537,0.38565022421524664,0.8384279475982531,0.6071428571428572,0.5555555555555556
103,0.7496188577459835,0.5755627009646302,0.3665628245067497,0.7443946188340806,0.9694323144104803,0.2976190476190476,0.39999999999999997
104,0.7816348070833822,0.7041800643086817,0.41086881273797154,0.3677130044843049,0.9192139737991268,0.16666666666666669,0.45555555555555555
105,0.0016418435557640446,0.09967845659163987,0.0044998269297334735,0.11210762331838567,0.6921397379912665,0.75,0.3
106,0.05793362261053125,0.33762057877813506,0.05919003115264797,0.10762331838565023,0.7751091703056768,0.4404761904761905,0.6555555555555556
107,0.07787029435909465,0.5144694533762058,0.09795777085496711,0.3183856502242153,0.8951965065502184,0.16666666666666669,0.3
108,0.7309722059340918,0.617363344051447,0.33644859813084105,0.2645739910313901,0.868995633187773,0.2142857142857143,0.3
109,0.8100152456901607,0.581993569131833,0.2962962962962963,0.3004484304932735,0.9192139737991268,0.35714285714285715,0.3
110,0.8232672686759704,0.48874598070739556,0.30944963655244023,0.3004484304932735,0.8340611353711788,0.4880952380952381,0.5555555555555556
111,0.05793362261053125,0.36977491961414793,0.05919003115264797,0.10762331838565023,0.7751091703056768,0.3333333333333333,0.6
112,0.08162307962941247,0.5337620578778135,0.10695742471443405,0.38565022421524664,0.9017467248908299,0.035714285714285726,0.45555555555555555
113,0.8168171689926117,0.662379421221865,0.30321910695742466,0.19730941704035873,0.8580786026200874,0.2857142857142857,0.3555555555555555
114,0.8401548023924006,0.5369774919614148,0.26341294565593626,0.3946188340807174,0.9039301310043669,0.23809523809523808,0.25555555555555554
115,0.07001290019936672,0.43729903536977505,0.08065074420214607,0.15246636771300448,0.8231441048034934,0.14285714285714285,0.7999999999999999
116,0.07001290019936672,0.4276527331189711,0.08065074420214607,0.15246636771300448,0.8231441048034934,0.14285714285714285,0.6555555555555556
117,0.0854931394394277,0.30225080385852093,0.11561093804084457,0.33183856502242154,0.9017467248908299,0.17857142857142855,0.6555555555555556
118,0.0854931394394277,0.41800643086816724,0.11561093804084457,0.33183856502242154,0.9017467248908299,0.14285714285714285,0.5000000000000001
119,0.09229506274187874,0.27009646302250806,0.12911041883004498,0.26008968609865474,0.8668122270742359,0.17857142857142855,0.39999999999999997
120,0.5379383135921192,0.559485530546624,0.2523364485981308,0.3273542600896861,0.9301310043668122,0.25,0.3
121,0.7039990618036825,0.26045016077170424,0.49498096227068183,0.4618834080717489,0.8973799126637555,0.7023809523809523,0.2
122,0.7039990618036825,0.4790996784565918,0.49498096227068183,0.4618834080717489,0.8973799126637555,0.3333333333333333,0.5555555555555556
123,0.7890231030843204,0.6527331189710612,0.4212530287296642,0.3632286995515695,0.9170305676855898,0.32142857142857145,0.5555555555555556
124,0.7787029435909464,0.504823151125402,0.2457597784700589,0.12556053811659193,0.7423580786026202,0.35714285714285715,0.3
125,0.8026269496892224,0.5659163987138265,0.28625822083766006,0.695067264573991,0.9585152838427947,0.4166666666666667,0.5555555555555556
126,0.8020405769907353,0.5916398713826367,0.1526479750778816,0.3766816143497758,0.9213973799126637,0.10714285714285715,0.5555555555555556
127,0.112466283569837,0.2186495176848875,0.17237798546209762,0.20627802690582958,0.8122270742358076,0.4047619047619047,0.2
128,0.8451976075993902,0.48231511254019294,0.5084804430598823,0.3452914798206278,0.941048034934498,0.3333333333333333,0.3
129,0.7809311598451976,0.4405144694533763,0.1228798892350294,0.21524663677130046,0.8951965065502184,0.369047619047619,0.3555555555555555
130,0.8020405769907353,0.42443729903536986,0.1526479750778816,0.3766816143497758,0.9213973799126637,0.23809523809523808,0.055555555555555546
131,0.09299870998006333,0.42443729903536986,0.06611284181377639,0.017937219730941704,0.388646288209607,0.2976190476190476,0.25555555555555554
132,0.06661193854814121,0.3794212218649518,0.0744202146071305,0.16591928251121074,0.8034934497816596,0.2857142857142857,0.3
133,0.1105898909346781,0.27009646302250806,0.1692627206645898,0.41255605381165916,0.8493449781659387,0.369047619047619,0.5000000000000001
134,0.7943004573707049,0.4951768488745982,0.2717203184492904,0.7847533632286994,0.9454148471615721,0.32142857142857145,0.3
135,0.07001290019936672,0.4083601286173634,0.08065074420214607,0.15246636771300448,0.8231441048034934,0.2738095238095238,0.25555555555555554
136,0.6875806262460421,0.4951768488745982,0.4742125302872966,0.8923766816143498,0.941048034934498,0.4404761904761905,0.6
137,0.7890231030843204,0.48231511254019294,0.4212530287296642,0.3632286995515695,0.9170305676855898,0.5119047619047619,0.09999999999999998
138,0.7958250263867714,0.4308681672025724,0.4295604015230183,0.29596412556053814,0.8842794759825331,0.6071428571428572,0.3
139,0.3582737187756538,0.5080385852090032,0.1588785046728972,0.15695067264573992,0.7729257641921395,0.32142857142857145,0.25555555555555554
140,0.8029787733083148,0.627009646302251,0.4399446175147109,0.29596412556053814,0.8864628820960697,0.2738095238095238,0.2
141,0.7958250263867714,0.6334405144694535,0.4295604015230183,0.29596412556053814,0.8842794759825331,0.2857142857142857,0.15555555555555553
142,0.5927055236308197,0.6784565916398715,0.3374870197300104,0.5739910313901344,0.98471615720524,0.19047619047619047,0.45555555555555555
143,0.612055822680896,0.6109324758842445,0.3655244029075804,0.5426008968609866,0.8668122270742359,0.42857142857142855,0.9444444444444445
144,0.33821977248739304,0.4630225080385853,0.1692627206645898,0.3721973094170403,0.8646288209606988,0.4523809523809524,0.5555555555555556
145,0.5927055236308197,0.694533762057878,0.3374870197300104,0.5739910313901344,0.98471615720524,0.20238095238095238,0.5555555555555556
146,0.6695203471326375,0.8102893890675242,0.44755970924195215,0.4484304932735426,0.978165938864629,0.08333333333333331,0.39999999999999997
147,0.09229506274187874,0.3536977491961415,0.12911041883004498,0.26008968609865474,0.8668122270742359,0.2976190476190476,0.5555555555555556
148,0.7787029435909464,0.707395498392283,0.2457597784700589,0.12556053811659193,0.7423580786026202,0.15476190476190477,0.3555555555555555
149,0.7496188577459835,0.48874598070739556,0.3665628245067497,0.7443946188340806,0.9694323144104803,0.3333333333333333,0.7000000000000001
150,0.7943004573707049,0.6913183279742765,0.2717203184492904,0.7847533632286994,0.9454148471615721,0.11904761904761907,0.45555555555555555
151,0.49888589187287447,0.6752411575562702,0.18691588785046728,0.3004484304932735,0.9192139737991268,0.2857142857142857,0.5555555555555556
152,0.40729447636918026,0.7266881028938907,0.2291450328833506,0.304932735426009,0.8668122270742359,0.16666666666666669,0.2
153,0.48809663422071076,0.7202572347266882,0.1689165801315334,0.26008968609865474,0.8668122270742359,0.3333333333333333,0.15555555555555553
154,0.8026269496892224,0.5755627009646302,0.28625822083766006,0.695067264573991,0.9585152838427947,0.380952380952381,0.5000000000000001
155,0.8367538407411751,0.8810289389067525,0.49498096227068183,0.3452914798206278,0.9388646288209609,0.14285714285714285,0.25555555555555554
156,0.7496188577459835,0.4565916398713827,0.3665628245067497,0.7443946188340806,0.9694323144104803,0.380952380952381,0.09999999999999998
157,0.8367538407411751,0.8488745980707397,0.49498096227068183,0.3452914798206278,0.9388646288209609,0.14285714285714285,0.2
158,0.7578280755248036,0.5209003215434085,0.3766008999653859,0.41255605381165916,0.9104803493449779,0.35714285714285715,0.3555555555555555
159,0.7578280755248036,0.5884244372990355,0.3766008999653859,0.41255605381165916,0.9104803493449779,0.23809523809523808,0.39999999999999997
160,0.7741292365427466,0.5401929260450162,0.3997923156801661,0.5291479820627802,0.9170305676855898,0.22619047619047622,0.6
161,0.09229506274187874,0.4469453376205789,0.12911041883004498,0.26008968609865474,0.8668122270742359,0.16666666666666669,0.3
162,0.6695203471326375,0.581993569131833,0.44755970924195215,0.4484304932735426,0.978165938864629,0.30952380952380953,0.39999999999999997
163,0.10847894922012433,0.41800643086816724,0.16510903426791276,0.33183856502242154,0.8777292576419212,0.19047619047619047,0.9
164,0.7816348070833822,0.5016077170418007,0.41086881273797154,0.3677130044843049,0.9192139737991268,0.4880952380952381,0.15555555555555553
165,0.8168171689926117,0.5016077170418007,0.30321910695742466,0.19730941704035873,0.8580786026200874,0.6190476190476191,0.2
166,0.05523630819749032,0.09967845659163987,0.054690204222914506,0.11659192825112108,0.7532751091703057,0.6547619047619047,0.45555555555555555
167,0.7578280755248036,0.4630225080385853,0.3766008999653859,0.41255605381165916,0.9104803493449779,0.380952380952381,0.055555555555555546
168,0.6597865603377507,0.6816720257234727,0.4316372447213568,0.7219730941704036,0.995633187772926,0.2142857142857143,0.45555555555555555
169,0.1054298111879911,0.39871382636655955,0.1588785046728972,0.5426008968609866,0.8908296943231441,0.130952380952381,1.0
170,0.6695203471326375,0.594855305466238,0.44755970924195215,0.4484304932735426,0.978165938864629,0.35714285714285715,0.2
171,0.811187991087135,0.6334405144694535,0.45309795777085493,0.3946188340807174,0.9279475982532751,0.23809523809523808,0.15555555555555553
172,0.7056409053594466,0.48874598070739556,0.30460366908965036,0.2780269058295964,0.7685589519650654,0.4166666666666667,0.39999999999999997
173,0.6960243931042571,0.5755627009646302,0.48459674627898924,0.4573991031390134,0.8951965065502184,0.2857142857142857,0.5555555555555556
174,0.7958250263867714,0.49839228295819943,0.4295604015230183,0.29596412556053814,0.8842794759825331,0.2857142857142857,0.2
175,0.7227629881552716,0.38585209003215437,0.32710280373831774,0.38116591928251126,0.868995633187773,0.4523809523809524,0.15555555555555553
176,0.7227629881552716,0.581993569131833,0.32710280373831774,0.38116591928251126,0.868995633187773,0.2857142857142857,0.5000000000000001
177,0.05547085727688519,0.11575562700964631,0.0231914157147802,0.1031390134529148,0.6790393013100436,0.46428571428571425,0.6
178,0.7309722059340918,0.5466237942122187,0.33644859813084105,0.2645739910313901,0.868995633187773,0.3452380952380952,0.25555555555555554
179,0.8535240999179079,0.5176848874598072,0.2786431291104188,0.26008968609865474,0.8668122270742359,0.35714285714285715,0.2
180,0.7113873578046207,0.392282958199357,0.5015576323987537,0.38565022421524664,0.8384279475982531,0.6071428571428572,0.5555555555555556
181,0.7890231030843204,0.6977491961414792,0.4212530287296642,0.3632286995515695,0.9170305676855898,0.20238095238095238,0.7000000000000001
182,0.7696728040342442,0.5434083601286175,0.10522672204915196,0.11659192825112108,0.7532751091703057,0.20238095238095238,0.39999999999999997
183,0.0473789140377624,0.32797427652733124,0.04569055036344756,0.15695067264573992,0.7947598253275107,0.4523809523809524,0.2
184,0.8070833821977249,0.4694533762057879,0.15957078573901004,0.47982062780269064,0.9017467248908299,0.35714285714285715,0.45555555555555555
185,0.6787850357687347,0.5980707395498392,0.461405330564209,0.6591928251121075,0.9497816593886464,0.22619047619047622,0.5000000000000001
186,0.8029787733083148,0.4951768488745982,0.4399446175147109,0.29596412556053814,0.8864628820960697,0.369047619047619,0.3
187,0.1105898909346781,0.2990353697749197,0.1692627206645898,0.41255605381165916,0.8493449781659387,0.2857142857142857,0.6
188,0.7958250263867714,0.604501607717042,0.4295604015230183,0.29596412556053814,0.8842794759825331,0.32142857142857145,0.2
189,0.09557874985340684,0.35691318327974286,0.13672551055728624,0.336322869955157,0.8820960698689956,0.32142857142857145,0.055555555555555546
190,0.09909698604432979,0.2990353697749197,0.1439944617514711,0.22869955156950672,0.8799126637554587,0.5357142857142856,0.39999999999999997
191,0.1054298111879911,0.3054662379421222,0.1588785046728972,0.5426008968609866,0.8908296943231441,0.2142857142857143,0.39999999999999997
192,0.6695203471326375,0.707395498392283,0.44755970924195215,0.4484304932735426,0.978165938864629,0.15476190476190477,0.25555555555555554
193,0.7496188577459835,0.7202572347266882,0.3665628245067497,0.7443946188340806,0.9694323144104803,0.08333333333333331,0.45555555555555555
194,0.811187991087135,0.7106109324758845,0.45309795777085493,0.3946188340807174,0.9279475982532751,0.11904761904761907,0.39999999999999997
195,0.7496188577459835,0.7202572347266882,0.3665628245067497,0.7443946188340806,0.9694323144104803,0.08333333333333331,0.45555555555555555
196,0.6787850357687347,0.684887459807074,0.461405330564209,0.6591928251121075,0.9497816593886464,0.25,0.5555555555555556
197,0.05547085727688519,0.11575562700964631,0.0231914157147802,0.1031390134529148,0.6790393013100436,0.46428571428571425,0.6
198,0.8191626597865603,0.6205787781350482,0.46590515749394246,0.3946188340807174,0.9279475982532751,0.0,0.055555555555555546
199,0.8029787733083148,0.37620578778135055,0.4399446175147109,0.29596412556053814,0.8864628820960697,0.5238095238095237,0.6555555555555556
200,0.7709628239709159,0.6559485530546625,0.23676012461059187,0.017937219730941704,0.2860262008733625,0.2738095238095238,0.3555555555555555
201,0.8029787733083148,0.6237942122186497,0.4399446175147109,0.29596412556053814,0.8864628820960697,0.2142857142857143,0.2
202,0.08889410109065322,0.32797427652733124,0.12184146763586015,0.304932735426009,0.8668122270742359,0.46428571428571425,0.3555555555555555
203,0.02838043860677847,0.21221864951768493,0.021806853582554516,0.07623318385650225,0.7314410480349348,0.6309523809523809,0.2
204,0.7809311598451976,0.5787781350482315,0.1228798892350294,0.21524663677130046,0.8951965065502184,0.2619047619047619,0.25555555555555554
205,0.10847894922012433,0.414790996784566,0.16510903426791276,0.33183856502242154,0.8777292576419212,0.5833333333333333,0.39999999999999997
206,0.8191626597865603,0.639871382636656,0.46590515749394246,0.3946188340807174,0.9279475982532751,0.22619047619047622,0.15555555555555553
207,0.6875806262460421,0.6655948553054662,0.4742125302872966,0.8923766816143498,0.941048034934498,0.19047619047619047,0.7555555555555555
208,0.8029787733083148,0.594855305466238,0.4399446175147109,0.29596412556053814,0.8864628820960697,0.2619047619047619,0.2
209,0.7741292365427466,0.559485530546624,0.3997923156801661,0.5291479820627802,0.9170305676855898,0.2142857142857143,0.6555555555555556
210,0.7943004573707049,0.6752411575562702,0.2717203184492904,0.7847533632286994,0.9454148471615721,0.130952380952381,0.5000000000000001
211,0.7962941245455611,0.5209003215434085,0.14295604015230184,0.2825112107623319,0.8777292576419212,0.11904761904761907,0.3
212,0.6875806262460421,0.09324758842443731,0.4742125302872966,0.8923766816143498,0.941048034934498,0.9642857142857142,0.6
213,0.8026269496892224,0.5755627009646302,0.28625822083766006,0.695067264573991,0.9585152838427947,0.380952380952381,0.5000000000000001
214,0.112466283569837,0.28295819935691324,0.17237798546209762,0.20627802690582958,0.8122270742358076,0.369047619047619,0.6
215,0.0854931394394277,0.47588424437299043,0.11561093804084457,0.33183856502242154,0.9017467248908299,0.14285714285714285,0.5000000000000001
216,0.0854931394394277,0.47588424437299043,0.11561093804084457,0.33183856502242154,0.9017467248908299,0.14285714285714285,0.5000000000000001
217,0.7890231030843204,0.47266881028938906,0.4212530287296642,0.3632286995515695,0.9170305676855898,0.5357142857142856,0.09999999999999998
218,0.8232672686759704,0.32797427652733124,0.30944963655244023,0.3004484304932735,0.8340611353711788,0.6904761904761905,0.6555555555555556
219,0.811187991087135,0.5530546623794212,0.45309795777085493,0.3946188340807174,0.9279475982532751,0.047619047619047616,0.09999999999999998
220,0.09229506274187874,0.41800643086816724,0.12911041883004498,0.26008968609865474,0.8668122270742359,0.14285714285714285,0.3
221,0.7309722059340918,0.45016077170418006,0.33644859813084105,0.2645739910313901,0.868995633187773,0.5238095238095237,0.3
222,0.8279582502638677,0.527331189710611,0.4804430598823121,0.6053811659192825,0.9366812227074236,0.4047619047619047,0.3555555555555555
