"class","dimension 1","dimension 2","dimension 3","dimension 4","dimension 5"
1,0.26481753308326,0.207165992585942,0.793520933249965,0.769549791933969,0.199903591535985
1,0.265587090048939,0.210249186260626,0.792126400629058,0.764758972451091,0.202125881565735
1,0.269567344337702,0.211048035882413,0.791394429048523,0.757387768710032,0.204006221145391
1,0.269995374372229,0.220121861668304,0.789544844999909,0.75345834181644,0.216413111891598
1,0.2754387317691,0.222897148458287,0.787770867347717,0.744513890706003,0.216929856222123
1,0.281855127075687,0.229253007564694,0.787295889109373,0.742793899727985,0.220668906113133
1,0.282509850338101,0.22944009071216,0.784906667657197,0.727910615969449,0.222572417231277
1,0.286344198975712,0.230791366426274,0.773163144942373,0.725681933574378,0.222701251506805
1,0.287206247448921,0.233582483138889,0.762609740253538,0.724633667385206,0.225203085457906
1,0.29917226661928,0.234168060589582,0.759007705608383,0.723123342264444,0.229979319497943
1,0.306652137544006,0.24322594422847,0.75022505200468,0.722883891779929,0.243943335022777
1,0.306847075233236,0.26343053788878,0.74103219830431,0.718539678258821,0.24405625090003
1,0.309717807453126,0.27073364960961,0.729318517027423,0.714638035278767,0.256118946708739
1,0.31068578409031,0.272913514403626,0.723091241903603,0.705896729137748,0.262156010139734
1,0.312447506003082,0.285256231436506,0.714485560078174,0.702652833424509,0.262317659333348
1,0.313479208853096,0.287696818355471,0.697693046880886,0.699416995514184,0.273273686645553
1,0.31468652561307,0.28828346147202,0.690161602338776,0.691339426673949,0.277171389898285
1,0.315154045354575,0.288427532883361,0.686543308896944,0.685360838659108,0.283595452317968
1,0.315320435445756,0.291826587868854,0.683923039818183,0.683756890008226,0.286167761776596
1,0.323885349091142,0.299531793454662,0.680768002057448,0.677057025022805,0.286948865279555
1,0.331000202568248,0.312102914787829,0.674224124988541,0.673392509575933,0.29428900196217
1,0.351225870661438,0.318636869080365,0.673294568201527,0.669091701274738,0.29954182705842
1,0.352371576242149,0.322286419104785,0.644609092269093,0.658799609402195,0.310266422806308
1,0.362000609049574,0.322707334998995,0.644261413952336,0.656819747528061,0.311035737860948
1,0.372998596401885,0.324100944213569,0.643995394930243,0.655721066053957,0.31398664903827
1,0.374308112775907,0.326852093450725,0.641148195369169,0.652388548711315,0.321848829742521
1,0.375632694223896,0.334287801291794,0.636570733971894,0.641438263934106,0.330720176687464
1,0.377511528320611,0.344790586503223,0.633243073709309,0.639575222507119,0.332369851646945
1,0.38376390747726,0.3464809441939,0.631457059411332,0.636236898368225,0.339196084300056
1,0.388166727731004,0.34787336573936,0.623833636753261,0.636054031783715,0.34017722774297
1,0.3883614721708,0.353533448418602,0.618072749814019,0.632555379765108,0.341905730543658
1,0.390514194965363,0.356572491349652,0.606578333536163,0.627033544005826,0.351444091647863
1,0.410271987551823,0.370364164700732,0.604601801140234,0.626848621293902,0.357599606970325
1,0.416874197078869,0.374141802545637,0.599854264641181,0.624291028128937,0.358131172368303
1,0.428213426610455,0.397371312603354,0.597522340947762,0.60312174889259,0.377688317559659
1,0.429417081410065,0.400158919859678,0.567969663999975,0.591636576456949,0.378853624686599
1,0.433120938949287,0.411091286223382,0.564649504842237,0.590798929799348,0.379874184727669
1,0.433429551776499,0.411486780503765,0.561804433120415,0.585891785565764,0.380046728532761
1,0.434971871320158,0.412997743114829,0.557878313586116,0.57389484718442,0.386233416385949
1,0.438070045318455,0.414808431407437,0.55377695383504,0.571738785598427,0.391225176863372
1,0.439378169598058,0.414836746174842,0.55268431128934,0.569277020636946,0.4013266407419
1,0.440085648326203,0.4156310162507,0.551238969201222,0.566837230930105,0.401538984617218
1,0.445610916009173,0.417233022162691,0.550169251626357,0.564507235772908,0.402233570115641
1,0.449662903789431,0.418054988607764,0.550109860021621,0.560289409477264,0.406533389585093
1,0.459218070376664,0.42267997097224,0.545195606071502,0.554507300024852,0.407016273355111
1,0.459717725869268,0.438589337281883,0.543488298775628,0.547824224457145,0.408784868661314
1,0.465446140151471,0.442390224663541,0.540544921997935,0.526689680293202,0.410497865872458
1,0.472803839715198,0.44515552232042,0.522154925623909,0.523300764616579,0.421609957003966
1,0.494580345461145,0.446986946975812,0.517138691153377,0.522529980866238,0.421903795097023
1,0.496405961224809,0.44803440454416,0.498036281205714,0.513458788394928,0.42764774011448
1,0.503481754101813,0.449191797757521,0.497831376967952,0.512427172856405,0.43791289627552
1,0.514040700625628,0.449467765633017,0.496051026973873,0.504169073654339,0.440450450638309
1,0.515065608080477,0.462459097150713,0.487538503715768,0.501167614245787,0.451435520546511
1,0.517382256686687,0.463724873261526,0.484606052050367,0.499285463476554,0.452453905716538
1,0.526854463620111,0.463735266821459,0.483573003672063,0.49028494162485,0.45941930054687
1,0.537616092711687,0.469242515042424,0.478076671250165,0.485890354029834,0.459795581875369
1,0.540595489786938,0.47122397297062,0.467163455905393,0.485433374531567,0.464290661737323
1,0.554219904588535,0.47488136892207,0.466722541721538,0.479781050933525,0.465414238628
1,0.555042879655957,0.479271661257371,0.463182701263577,0.472150186775252,0.474833762971684
1,0.56612380198203,0.490428141783923,0.460621912498027,0.471350014209747,0.484946350334212
1,0.567798438249156,0.498854165663943,0.45270533231087,0.463523098034784,0.492944364668801
1,0.57593964971602,0.500115547096357,0.442972536198795,0.453568591736257,0.49509793613106
1,0.576119866222143,0.504529267316684,0.442025847733021,0.45016681519337,0.497951852856204
1,0.582225471036509,0.509066626196727,0.440421192208305,0.443733282154426,0.505073625361547
1,0.583054420771077,0.511185461189598,0.435125024989247,0.435857495758682,0.51273034256883
1,0.585193736711517,0.518159511499107,0.432316009420902,0.433602709323168,0.512963209068403
1,0.593007461167872,0.519045497523621,0.430891877273098,0.425383340101689,0.513182536233217
1,0.602227628929541,0.522858523763716,0.413083508377895,0.424716260517016,0.521308679599315
1,0.605015845037997,0.52845055423677,0.411985626677051,0.424307665089145,0.527316758641973
1,0.608453872613609,0.532434839056805,0.411273695761338,0.42025329102762,0.530568496091291
1,0.608929000562057,0.533747531939298,0.394299060804769,0.41690094769001,0.546672347001731
1,0.618756283307448,0.537341789342463,0.385688555659726,0.415550123667344,0.547184180933982
1,0.618776456452906,0.537891097832471,0.383479442214593,0.413753754692152,0.548496482428163
1,0.623724078759551,0.538172662258148,0.372542836936191,0.412830251734704,0.549191417172551
1,0.624711795942858,0.541411615442485,0.366580377798527,0.410142348846421,0.549524269532412
1,0.626911665080115,0.548212755238637,0.363404151983559,0.40827183262445,0.552915673237294
1,0.627230351325125,0.550584289710969,0.349868118530139,0.403066648868844,0.553326636552811
1,0.628911271225661,0.560776757774875,0.348260836908594,0.393755586817861,0.560107683064416
1,0.640255618141964,0.561622727429494,0.346869147149846,0.373466981342062,0.571490646339953
1,0.641275968169793,0.577672458486632,0.345315346261486,0.37250277469866,0.586208342341706
1,0.646125932689756,0.578487772261724,0.345227604499087,0.372228185646236,0.591262303059921
1,0.647441943176091,0.578507557278499,0.337945935316384,0.366007981589064,0.603823270183057
1,0.647821690654382,0.581686369376257,0.331663056975231,0.364535743836313,0.611190552823246
1,0.658662225818262,0.584231570595875,0.330409488175064,0.353755720192567,0.611988924443722
1,0.658666514325887,0.588563615689054,0.329688533674926,0.342918950831518,0.612574000144377
1,0.664256251882762,0.588749095797539,0.322633341420442,0.340674536302686,0.618199343560264
1,0.666084998287261,0.593000916065648,0.3151768327225,0.340450722724199,0.621050653513521
1,0.672679905546829,0.59352854010649,0.314812989672646,0.336371439509094,0.622376702725887
1,0.675010139355436,0.596359971910715,0.311481513315812,0.333497079089284,0.629516436019912
1,0.676490156212822,0.596685197670013,0.310354395536706,0.316281960578635,0.637177461758256
1,0.676723796641454,0.599017302272841,0.308575310511515,0.305212673032656,0.637792635941878
1,0.684949006186798,0.609336914028972,0.304053569678217,0.29843481676653,0.638650083681569
1,0.693552152020857,0.612656469689682,0.296653225552291,0.295866788597777,0.64141959999688
1,0.696526995394379,0.616017692256719,0.296388692921028,0.295060749864206,0.645987682975829
1,0.708633840316907,0.616716459626332,0.28597693843767,0.29363943147473,0.647485461551696
1,0.711891467915848,0.617708486272022,0.284291574265808,0.293277615215629,0.654564228374511
1,0.720680214464664,0.621836485574022,0.280554915312678,0.292438423493877,0.655560295330361
1,0.724338597152382,0.623825377319008,0.278519941261038,0.283422230510041,0.685042680473998
1,0.743961604544893,0.629518176661804,0.275492999469861,0.279385387897491,0.685127873905003
1,0.751026658341289,0.629607327282429,0.269565074006096,0.278702801093459,0.689032211899757
1,0.755470361327752,0.635446461383253,0.268093447433785,0.275022471323609,0.697231553960592
1,0.759314918657765,0.64102000487037,0.265898819081485,0.266568833962083,0.697798003442585
1,0.763875544536859,0.651213808450848,0.250572072807699,0.262382661458105,0.698744277935475
1,0.765717208851129,0.66262311511673,0.241420092992485,0.260601104702801,0.705227193422616
1,0.765759759582579,0.663520624162629,0.24128493363969,0.258952801814303,0.723824944579974
1,0.768818082055077,0.676858697785065,0.233648479217663,0.240049824584275,0.72582251788117
1,0.780816637910903,0.678259657463059,0.229573586955667,0.232288484461606,0.728989642113447
1,0.786863788962364,0.681287956656888,0.227097430033609,0.230551881715655,0.730273128021508
1,0.788592920871451,0.688414754578844,0.21072935545817,0.229869795730338,0.730854095192626
1,0.793199043022469,0.703073973767459,0.209503874415532,0.22550573782064,0.732294831424952
1,0.801509236451238,0.707583771785721,0.204328941181302,0.224502620985731,0.735363395418972
1,0.804843239951879,0.707853998057544,0.186143304454163,0.223319144686684,0.735534804174677
1,0.806842865655199,0.724039994878694,0.179997466038913,0.221596000250429,0.740778696723282
1,0.80788010568358,0.727083995938301,0.174839518032968,0.213169934460893,0.753304146463051
1,0.808078553760424,0.730082002002746,0.169329559197649,0.212653991766274,0.759837958263233
1,0.811355729820207,0.737578012514859,0.164851922309026,0.208107742713764,0.761123906355351
1,0.815431440714747,0.743252388201654,0.164644059957936,0.192070773569867,0.764578373869881
1,0.819718061247841,0.751567886676639,0.158186819637194,0.187701034592465,0.769872263073921
1,0.820225926814601,0.758770573884249,0.155090097105131,0.185837782220915,0.772789274109527
1,0.82372158113867,0.759814072633162,0.150254776934162,0.164705010363832,0.7737037751358
1,0.830229281447828,0.768157122423872,0.143154778284952,0.159521433990449,0.784591372823343
1,0.831974280998111,0.775841903174296,0.141361506190151,0.159244863083586,0.784698047908023
1,0.839534393977374,0.776032229186967,0.135346628725529,0.15703334286809,0.786578089697286
1,0.846330056199804,0.779386932961643,0.125575494719669,0.153628560714424,0.792704610386863
1,0.846435285406187,0.790856003994122,0.125568963587284,0.152481122873724,0.799725680612028
1,0.850436038570479,0.799568192567676,0.122350881807506,0.149531865026802,0.803315659752116
1,0.852051863912493,0.801640239544213,0.119321853853762,0.145324176643044,0.809483114164323
1,0.857399178901687,0.802666177973151,0.118995562661439,0.135725621134043,0.810041603632271
1,0.864300855668262,0.803663123864681,0.117011153139174,0.133117392426357,0.810060661286116
1,0.865258605917916,0.813034663442522,0.112243586918339,0.118146743392572,0.832704421132803
1,0.86590441619046,0.814633248373866,0.10902279545553,0.114599823253229,0.833756175357848
1,0.873083059443161,0.818414649460465,0.100494420621544,0.113734121434391,0.83966208784841
1,0.878005614969879,0.821448053931817,0.0919920378364623,0.112309237709269,0.845782914431766
1,0.88371953042224,0.8225486157462,0.0851839492097497,0.105025694472715,0.869732177117839
1,0.884108116151765,0.85227819904685,0.0829233988188207,0.104014448588714,0.873099553165957
1,0.892990317661315,0.853570275940001,0.0816432714927942,0.0989095608238131,0.8754147302825
1,0.899056441616267,0.859323669224977,0.0751788895577192,0.0922462127637118,0.875693620881066
1,0.90075200307183,0.86092117195949,0.074564971961081,0.0920995895285159,0.879795750137419
1,0.903148223645985,0.864393563941121,0.0726753214839846,0.0920827921945602,0.883326368406415
1,0.906885928241536,0.864612520672381,0.0654902891255915,0.0893916334025562,0.894359181867912
1,0.910163923632354,0.866918278858066,0.060419307090342,0.0802726349793375,0.897691254969686
1,0.911351395072415,0.874793463386595,0.0439996374770999,0.0755850551649928,0.897701621055603
1,0.911913687130436,0.87796172988601,0.0439961794763803,0.0737151864450425,0.897882989374921
1,0.913521962007508,0.884252537740394,0.0385495983064175,0.0720142598729581,0.926014011725783
1,0.918322274694219,0.900033476296812,0.036289939424023,0.0708270515315235,0.92647334607318
1,0.919525017263368,0.923318695975468,0.0359277825336903,0.0648033525794744,0.940334085607901
1,0.924984576413408,0.92710543400608,0.0339172040112317,0.064426185330376,0.94187682447955
1,0.928294864017516,0.944716054713354,0.0322247522417456,0.0613278427626938,0.950326333288103
1,0.933428703574464,0.948676426196471,0.0274543897248805,0.0472694009076804,0.957674271427095
1,0.937086377292871,0.948967613978311,0.0269386263098568,0.0431079731788486,0.958115134155378
1,0.95533513254486,0.94910889910534,0.0227378932759166,0.0344563103280962,0.962394018657506
1,0.955433747265488,0.949534873012453,0.021210361039266,0.0325554721057415,0.964411072898656
1,0.958926553837955,0.950426820199937,0.0191766896750778,0.0311864856630564,0.966009275289252
1,0.978503520367667,0.960871151182801,0.0184086940716952,0.0295097688212991,0.967336998321116
1,0.97882939549163,0.967189290560782,0.0117244455032051,0.0173924150876701,0.968326408416033
1,0.986480518244207,0.975233064731583,0.0113227337133139,0.0132592460140586,0.974535528104752
1,0.991982829524204,0.993592298589647,0.00708915409632027,0.00642004096880555,0.976926054572687
1,0.9932896126993,0.993680337676778,0.0065325724426657,0.00618990347720683,0.97787854494527
1,0.997324155410752,0.998807493131608,0.00507226400077343,0.00571959465742111,0.999460758874193
