"cluster","id","d1","d7","d4","d2","d5","d6","d3","d8"
1,24,0.279192273924494,0.293680297397769,0.330218068535826,0.312781954887218,0.573214285714284,0.352272727272727,0.795100222717149,0
1,25,0.265583845478488,0.278810408921933,0.26791277258567,0.398496240601504,0.542857142857143,0.284090909090909,0.779510022271715,0
1,26,0.284899034240567,0.288104089219331,0.286604361370717,0.338345864661654,0.569642857142858,0.369318181818182,0.788418708240535,0
1,27,0.297629499561012,0.278810408921933,0.348909657320872,0.372932330827068,0.505357142857143,0.335227272727273,0.775055679287305,0
1,28,0.266022827041255,0.278810408921933,0.32398753894081,0.321804511278195,0.576785714285716,0.318181818181818,0.775055679287305,0
1,29,0.286654960491646,0.28903345724907,0.355140186915888,0.275187969924812,0.596428571428573,0.323863636363636,0.783964365256125,0
1,30,0.293678665496046,0.284386617100372,0.308411214953271,0.353383458646616,0.544642857142858,0.340909090909091,0.77728285077951,0
1,31,0.286654960491646,0.302973977695167,0.314641744548287,0.288721804511278,0.58392857142857,0.346590909090909,0.792873051224944,0.274509803921569
1,32,0.277436347673401,0.28996282527881,0.264797507788162,0.317293233082707,0.617857142857142,0.318181818181818,0.779510022271715,0
1,33,0.28972783143108,0.29089219330855,0.292834890965732,0.318796992481203,0.564285714285715,0.346590909090909,0.775055679287305,0.431372549019608
1,34,0.28007023705004,0.28996282527881,0.339563862928349,0.276691729323308,0.639285714285714,0.340909090909091,0.7728285077951,0.117647058823529
1,35,0.293239683933265,0.308550185873606,0.327102803738318,0.294736842105263,0.560714285714287,0.323863636363636,0.788418708240535,0
1,36,0.198419666374008,0.29182156133829,0.286604361370717,0.384962406015037,0.523214285714285,0.318181818181818,0.76837416481069,0
1,37,0.348551360842848,0.311338289962825,0.320872274143302,0.475187969924812,0.357142857142858,0.289772727272727,0.78619153674833,0
1,38,0.299385425812119,0.302044609665427,0.330218068535826,0.302255639097744,0.562499999999998,0.363636363636364,0.775055679287305,0
1,39,0.482001755926248,0.384758364312268,0.0560747663551402,0.523308270676692,0.35,0.0625,0.850779510022272,0
1,40,0.482001755926248,0.384758364312268,0.0560747663551402,0.523308270676692,0.35,0.0625,0.850779510022272,0
1,41,0.297629499561012,0.310408921933085,0.258566978193147,0.309774436090225,0.575000000000001,0.363636363636364,0.779510022271715,0
1,42,0.280948200175587,0.298327137546468,0.283489096573209,0.297744360902256,0.605357142857143,0.335227272727273,0.761692650334076,0
1,43,0.291483757682172,0.293680297397769,0.32398753894081,0.372932330827068,0.526785714285715,0.335227272727273,0.755011135857461,0
1,44,0.480684811237921,0.400557620817844,0.133956386292835,0.451127819548872,0.348214285714286,0.0965909090909091,0.855233853006681,0
1,45,0.294556628621592,0.309479553903346,0.280373831775701,0.300751879699248,0.560714285714287,0.352272727272727,0.763919821826281,0.588235294117647
1,46,0.344600526777867,0.3317843866171,0.330218068535826,0.415037593984962,0.382142857142858,0.3125,0.775055679287305,0
1,47,0.330992098331876,0.315985130111524,0.277258566978193,0.369924812030075,0.519642857142857,0.323863636363636,0.750556792873051,0.313725490196078
1,48,0.681299385425802,0.407992565055762,0.130841121495327,0.490225563909775,0.314285714285713,0.0113636363636364,0.824053452115813,0.196078431372549
1,49,0.486391571553995,0.426579925650557,0.155763239875389,0.372932330827068,0.389285714285712,0.0738636363636364,0.839643652561247,0
1,50,0.343722563652321,0.323420074349442,0.292834890965732,0.428571428571428,0.405357142857142,0.335227272727273,0.746102449888641,0
1,51,0.528972783143104,0.430297397769517,0.0685358255451714,0.449624060150376,0.346428571428572,0.0511363636363636,0.828507795100223,0.313725490196078
1,52,0.356014047410014,0.344795539033457,0.308411214953271,0.371428571428571,0.455357142857142,0.340909090909091,0.741648106904232,0.215686274509804
1,53,0.304214223002631,0.33457249070632,0.280373831775701,0.406015037593985,0.54107142857143,0.3125,0.639198218262806,0
1,54,0.31694468832309,0.338289962825279,0.308411214953271,0.362406015037594,0.542857142857143,0.3125,0.632516703786192,0
1,55,0.291044776119392,0.33364312267658,0.311526479750779,0.372932330827068,0.56607142857143,0.289772727272727,0.625835189309577,0.176470588235294
1,56,0.287093942054426,0.337360594795539,0.311526479750779,0.258646616541353,0.694642857142858,0.318181818181818,0.603563474387528,0.470588235294118
1,57,0.0438981562774359,0.271375464684015,0.258566978193147,0.33984962406015,0.56607142857143,0.352272727272727,0.7728285077951,0.607843137254902
1,58,0.311237928007017,0.278810408921933,0.311526479750779,0.321804511278195,0.560714285714287,0.340909090909091,0.775055679287305,0
1,59,0.280509218612806,0.241635687732342,0.274143302180685,0.413533834586466,0.567857142857141,0.335227272727273,0.832962138084632,0
1,60,0.280509218612806,0.263940520446097,0.280373831775701,0.4,0.532142857142858,0.323863636363636,0.815144766146993,0.215686274509804
1,61,0.346795434591741,0.309479553903346,0.255451713395639,0.431578947368421,0.505357142857143,0.0795454545454545,0.806236080178174,0
1,62,0.378402107111498,0.301115241635688,0.320872274143302,0.463157894736842,0.341071428571428,0.0681818181818182,0.797327394209354,0
1,63,0.464003511852496,0.381970260223048,0.18380062305296,0.418045112781955,0.35357142857143,0.130681818181818,0.859688195991091,0.215686274509804
1,64,0.488147497805087,0.395910780669145,0.152647975077882,0.517293233082707,0.274999999999999,0,0.848552338530067,0
1,65,0.464003511852496,0.388475836431227,0.190031152647975,0.413533834586466,0.392857142857144,0.102272727272727,0.832962138084632,0.137254901960784
1,66,0.431957857769973,0.368959107806691,0.258566978193147,0.445112781954887,0.383928571428569,0.0511363636363636,0.799554565701559,0
1,67,0.455223880597018,0.410780669144981,0.180685358255452,0.348872180451128,0.430357142857142,0.107954545454545,0.812917594654788,0.333333333333333
1,68,0.455223880597018,0.410780669144981,0.180685358255452,0.348872180451128,0.448214285714284,0.107954545454545,0.812917594654788,0.333333333333333
1,69,0.455223880597018,0.407992565055762,0.190031152647975,0.359398496240601,0.426785714285716,0.130681818181818,0.797327394209354,0.313725490196078
1,70,0.520193151887611,0.440520446096654,0.165109034267913,0.38796992481203,0.389285714285712,0.0681818181818182,0.797327394209354,0.0588235294117647
1,71,0.201492537313428,0.179368029739777,0.451713395638629,0.621052631578947,0.367857142857144,0.0909090909090909,0.817371937639198,0.235294117647059
1,72,0.321773485513603,0.268587360594795,0.305295950155763,0.437593984962406,0.383928571428569,0.306818181818182,0.861915367483296,0.627450980392157
1,73,0.20983318700614,0.223048327137546,0.383177570093458,0.354887218045113,0.587499999999999,0.380681818181818,0.799554565701559,0
1,74,0.226514486391565,0.228624535315985,0.398753894080997,0.392481203007519,0.546428571428573,0.346590909090909,0.795100222717149,0
1,75,0.211150131694467,0.229553903345725,0.389408099688474,0.344360902255639,0.589285714285714,0.409090909090909,0.792873051224944,0
1,76,0.208516242317828,0.235130111524164,0.38006230529595,0.344360902255639,0.59107142857143,0.392045454545455,0.797327394209354,0
1,77,0.232660228270419,0.241635687732342,0.389408099688474,0.407518796992481,0.460714285714285,0.375,0.804008908685969,0
1,78,0.224758560140472,0.242565055762082,0.389408099688474,0.341353383458647,0.539285714285715,0.346590909090909,0.797327394209354,0
1,79,0.218612818261633,0.233271375464684,0.299065420560748,0.479699248120301,0.548214285714286,0.210227272727273,0.783964365256125,0.274509803921569
1,80,0.208516242317828,0.236059479553903,0.501557632398754,0.314285714285714,0.544642857142858,0.392045454545455,0.783964365256125,0
1,81,0.20939420544336,0.236059479553903,0.570093457943925,0.320300751879699,0.508928571428571,0.392045454545455,0.783964365256125,0
1,82,0.20983318700614,0.225836431226766,0.355140186915888,0.378947368421052,0.6,0.346590909090909,0.76837416481069,0
1,83,0.233099209833185,0.24814126394052,0.299065420560748,0.403007518796993,0.535714285714286,0.386363636363636,0.790645879732739,0
1,84,0.21027216856892,0.243494423791822,0.392523364485981,0.354887218045113,0.546428571428573,0.386363636363636,0.783964365256125,0.176470588235294
1,85,0.129060579455654,0.153345724907063,0.557632398753894,0.529323308270677,0.441071428571428,0.625,0.688195991091314,0
2,86,0.223880597014926,0.258364312267658,0.373831775700935,0.395488721804511,0.519642857142857,0.255681818181818,0.797327394209354,0
2,87,0.199297629499554,0.241635687732342,0.367601246105919,0.377443609022556,0.614285714285714,0.215909090909091,0.77728285077951,0
2,88,0.232660228270419,0.246282527881041,0.383177570093458,0.401503759398496,0.507142857142858,0.380681818181818,0.77728285077951,0.196078431372549
2,89,0.220807726075506,0.25,0.370716510903427,0.342857142857143,0.550000000000001,0.340909090909091,0.779510022271715,0
2,90,0.230465320456531,0.246282527881041,0.492211838006231,0.273684210526316,0.610714285714286,0.357954545454545,0.775055679287305,0.176470588235294
2,91,0.318700614574183,0.328066914498141,0.255451713395639,0.330827067669173,0.441071428571428,0.363636363636364,0.832962138084632,0.431372549019608
2,92,0.215100965759433,0.263940520446097,0.361370716510903,0.326315789473684,0.580357142857144,0.25,0.766146993318485,0
2,93,0.207638279192267,0.275092936802974,0.401869158878505,0.359398496240601,0.616071428571429,0.0397727272727273,0.759465478841871,0.372549019607843
2,94,0.208516242317828,0.259293680297398,0.367601246105919,0.377443609022556,0.587499999999999,0.221590909090909,0.743875278396436,0
2,95,0.225636523266019,0.261152416356877,0.373831775700935,0.297744360902256,0.619642857142857,0.380681818181818,0.741648106904232,0
2,96,0.327041264266896,0.294609665427509,0.355140186915888,0.395488721804511,0.437500000000002,0.289772727272727,0.763919821826281,0
2,97,0.318700614574183,0.343866171003718,0.2398753894081,0.344360902255639,0.451785714285714,0.363636363636364,0.806236080178174,0.294117647058823
2,98,0.275680421422294,0.322490706319703,0.271028037383178,0.221052631578947,0.667857142857143,0.352272727272727,0.723830734966592,0.470588235294118
2,99,0.251975417032483,0.28903345724907,0.442367601246106,0.291729323308271,0.607142857142856,0.414772727272727,0.641425389755011,0
2,100,0.305531167690958,0.312267657992565,0.355140186915888,0.335338345864662,0.555357142857144,0.340909090909091,0.65924276169265,0
2,101,0.237050043898151,0.312267657992565,0.358255451713396,0.303759398496241,0.617857142857142,0.323863636363636,0.634743875278396,0.431372549019608
2,102,0.269973661106235,0.353159851301115,0.417445482866044,0.243609022556391,0.546428571428573,0.397727272727273,0.605790645879733,0
2,103,0.309482001755924,0.370817843866171,0.168224299065421,0.284210526315789,0.714285714285715,0.198863636363636,0.614699331848552,0.392156862745098
2,104,0.70676031606672,0.577137546468401,0.115264797507788,0.461654135338346,0.135714285714284,0.0454545454545455,0.701559020044543,0
2,105,0.568481123792793,0.49814126394052,0.274143302180685,0.466165413533834,0.239285714285716,0.0454545454545455,0.645879732739421,0
2,106,0.597014925373131,0.725836431226766,0.495327102803738,0.108270676691729,0.424999999999999,0.460227272727273,0,0.666666666666667
2,107,0.882352941176464,0.731412639405204,0.56386292834891,0,0,0.329545454545454,0,0.549019607843137
2,108,1,1,0.221183800623053,0.23609022556391,0.0624999999999982,0.0681818181818182,0,0.470588235294118
2,109,0.485952589991214,0.565985130111524,0.221183800623053,0.556390977443609,0.510714285714286,0.0568181818181818,0,0.156862745098039
2,110,0.308604038630378,0.516728624535316,0.0841121495327103,0.449624060150376,0.828571428571429,0,0,0
2,111,0.67998244073749,0.859665427509293,0.149532710280374,0.0751879699248119,0.607142857142856,0,0,0
2,112,0.71290605794556,0.885687732342007,0.143302180685358,0.0436090225563908,0.58392857142857,0,0,0
2,113,0.729587357330985,0.83364312267658,0.118380062305296,0.287218045112782,0.394642857142856,0.0340909090909091,0,0
2,114,0.341088674275682,0.258364312267658,0.302180685358256,0.410526315789474,0.489285714285714,0.323863636363636,0.853006681514477,0.274509803921569
2,115,0.321334503950837,0.278810408921933,0.280373831775701,0.356390977443609,0.469642857142857,0.340909090909091,0.884187082405345,0
2,116,0.320895522388057,0.264869888475836,0.32398753894081,0.403007518796993,0.45892857142857,0.289772727272727,0.866369710467706,0
2,117,0.31343283582089,0.267657992565056,0.348909657320872,0.377443609022556,0.449999999999999,0.3125,0.868596881959911,0.196078431372549
2,118,0.260316066725196,0.227695167286245,0.473520249221184,0.449624060150376,0.401785714285715,0.363636363636364,0.819599109131403,0
2,119,0.244951712028083,0.241635687732342,0.386292834890966,0.386466165413534,0.485714285714286,0.369318181818182,0.810690423162583,0.568627450980392
2,120,0.235733099209838,0.235130111524164,0.367601246105919,0.425563909774436,0.471428571428572,0.363636363636364,0.795100222717149,0
2,121,0.32001755926251,0.277881040892193,0.320872274143302,0.378947368421052,0.4625,0.329545454545454,0.837416481069042,0
2,122,0.240561896400351,0.241635687732342,0.414330218068536,0.330827067669173,0.562499999999998,0.363636363636364,0.788418708240535,0.411764705882353
2,123,0.251097453906937,0.24814126394052,0.370716510903427,0.37593984962406,0.54107142857143,0.318181818181818,0.788418708240535,0
2,124,0.259877085162415,0.237918215613383,0.442367601246106,0.413533834586466,0.483928571428571,0.352272727272727,0.775055679287305,0
2,125,0.46619841966637,0.287174721189591,0.26791277258567,0.371428571428571,0.525,0.306818181818182,0.819599109131403,0
2,126,0.332309043020189,0.28996282527881,0.395638629283489,0.330827067669173,0.482142857142858,0.329545454545454,0.815144766146993,0.235294117647059
2,127,0.242317822651444,0.294609665427509,0.302180685358256,0.332330827067669,0.525,0.318181818181818,0.804008908685969,0
2,128,0.424056189640027,0.410780669144981,0.355140186915888,0.458646616541353,0.389285714285712,0.278409090909091,0.507795100222717,0.333333333333333
2,129,0.418349429323968,0.384758364312268,0.429906542056075,0.42406015037594,0.423214285714288,0.301136363636364,0.465478841870824,0.333333333333333
2,130,0.397278314310796,0.476765799256506,0.417445482866044,0.488721804511278,0.348214285714286,0.221590909090909,0.300668151447661,0.352941176470588
2,131,0.46619841966637,0.530669144981412,0.333333333333333,0.454135338345865,0.424999999999999,0.1875,0.224944320712695,0
2,132,0.658033362598772,0.744423791821561,0.333333333333333,0.446616541353383,0.255357142857141,0.107954545454545,0,0.196078431372549
2,133,0.306409130816505,0.252788104089219,0.277258566978193,0.406015037593985,0.478571428571428,0.329545454545454,0.88641425389755,0
2,134,0.300702370500431,0.258364312267658,0.389408099688474,0.44812030075188,0.357142857142858,0.306818181818182,0.875278396436526,0.294117647058823
2,135,0.305531167690958,0.25,0.299065420560748,0.390977443609022,0.530357142857143,0.295454545454545,0.857461024498886,0
2,136,0.295873573309919,0.279739776951673,0.314641744548287,0.369924812030075,0.449999999999999,0.3125,0.868596881959911,0.549019607843137
2,137,0.303336259877085,0.274163568773234,0.246105919003115,0.341353383458647,0.582142857142856,0.318181818181818,0.846325167037862,0.235294117647059
2,138,0.261633011413522,0.24907063197026,0.398753894080997,0.324812030075188,0.562499999999998,0.346590909090909,0.806236080178174,0
2,139,0.245390693590863,0.229553903345725,0.389408099688474,0.309774436090225,0.633928571428571,0.375,0.783964365256125,0
2,140,0.245390693590863,0.237918215613383,0.420560747663551,0.321804511278195,0.594642857142857,0.369318181818182,0.792873051224944,0
2,141,0.252414398595249,0.24907063197026,0.411214953271028,0.390977443609022,0.487500000000001,0.386363636363636,0.788418708240535,0
2,142,0.32309043020193,0.276951672862453,0.242990654205608,0.371428571428571,0.539285714285715,0.323863636363636,0.808463251670379,0.333333333333333
2,143,0.240122914837571,0.260223048327137,0.358255451713396,0.318796992481203,0.571428571428573,0.386363636363636,0.78173719376392,0.490196078431373
2,144,0.260755048287976,0.255576208178439,0.467289719626168,0.341353383458647,0.519642857142857,0.375,0.7728285077951,0
2,145,0.239244951712024,0.314126394052045,0.292834890965732,0.33984962406015,0.564285714285715,0.329545454545454,0.708240534521158,0.470588235294118
2,146,0.317822651448637,0.302044609665427,0.29595015576324,0.318796992481203,0.492857142857142,0.352272727272727,0.817371937639198,0.686274509803921
2,147,0.287093942054426,0.294609665427509,0.255451713395639,0.439097744360902,0.528571428571428,0.0625,0.815144766146993,0
2,148,0.217295873573306,0.269516728624535,0.327102803738318,0.390977443609022,0.510714285714286,0.318181818181818,0.78619153674833,0
2,149,0.243634767339771,0.279739776951673,0.339563862928349,0.377443609022556,0.516071428571429,0.318181818181818,0.795100222717149,0.196078431372549
2,150,0.231782265144858,0.288104089219331,0.330218068535826,0.215037593984962,0.550000000000001,0.323863636363636,0.783964365256125,0
2,151,0.241439859525897,0.274163568773234,0.457943925233645,0.362406015037594,0.476785714285715,0.340909090909091,0.76837416481069,0.333333333333333
2,152,0.444249341527652,0.377323420074349,0.168224299065421,0.53984962406015,0.301785714285714,0,0.868596881959911,0
2,153,0.291483757682172,0.325278810408922,0.11214953271028,0.437593984962406,0.569642857142858,0.0340909090909091,0.812917594654788,0
2,154,0.217295873573306,0.268587360594795,0.289719626168224,0.404511278195489,0.514285714285714,0.335227272727273,0.757238307349666,0
2,155,0.254170324846356,0.312267657992565,0.317757009345794,0.320300751879699,0.5,0.346590909090909,0.797327394209354,0
2,156,0.233099209833185,0.29275092936803,0.302180685358256,0.347368421052631,0.571428571428573,0.295454545454545,0.757238307349666,0
2,157,0.237050043898151,0.299256505576208,0.308411214953271,0.403007518796993,0.505357142857143,0.295454545454545,0.755011135857461,0
2,158,0.441615452150998,0.392193308550186,0.0903426791277259,0.496240601503759,0.35357142857143,0.0625,0.837416481069042,0
2,159,0.290166812993846,0.312267657992565,0.383177570093458,0.421052631578947,0.398214285714287,0.329545454545454,0.759465478841871,0
2,160,0.298946444249339,0.314126394052045,0.417445482866044,0.416541353383459,0.380357142857143,0.323863636363636,0.748329621380846,0.176470588235294
2,161,0.314749780509217,0.330855018587361,0.389408099688474,0.390977443609022,0.416071428571428,0.318181818181818,0.743875278396436,0
2,162,0.3595258999122,0.321561338289963,0.143302180685358,0.437593984962406,0.507142857142858,0.0909090909090909,0.788418708240535,0.470588235294118
2,163,0.481123792800702,0.344795539033457,0.193146417445483,0.520300751879699,0.276785714285714,0.130681818181818,0.841870824053452,0.725490196078431
2,164,0.175153643546963,0.0408921933085502,1,0.493233082706767,0.0142857142857142,0.954545454545454,0.596881959910913,0
2,165,0.351185250219487,0.433085501858736,0.489096573208723,0.300751879699248,0.514285714285714,0.340909090909091,0.412026726057906,0
2,166,0.463564530289716,0.555762081784386,0.395638629283489,0.124812030075188,0.544642857142858,0.267045454545455,0.418708240534521,0
2,167,0.454784899034237,0.575278810408922,0.395638629283489,0.0451127819548871,0.648214285714285,0.329545454545454,0.380846325167038,0
2,168,0.374890254609298,0.566914498141264,0.423676012461059,0.287218045112782,0.703571428571429,0.215909090909091,0,0
2,169,0.241878841088663,0.440520446096654,0.479750778816199,0.320300751879699,0.726785714285715,0.551136363636364,0,0
2,170,0.385864793678664,0.547397769516728,0.457943925233645,0.381954887218045,0.575000000000001,0.267045454545455,0,0
2,171,0.550482879719041,0.632899628252788,0.401869158878505,0.407518796992481,0.430357142857142,0.181818181818182,0,0
2,174,0.407374890254601,0.657063197026022,0.345794392523364,0.398496240601504,0.435714285714285,0.1875,0,0
2,175,0.413959613696221,0.396840148698885,0.585669781931464,0.318796992481203,0.423214285714288,0.431818181818182,0.358574610244989,1
2,176,0.440737489025466,0.542750929368029,0.38006230529595,0.336842105263158,0.639285714285714,0.0738636363636364,0.0734966592427617,0.549019607843137
2,177,0.346795434591741,0.384758364312268,0.395638629283489,0.491729323308271,0.457142857142857,0,0.532293986636971,0
2,178,0.360842844600526,0.403345724907063,0.280373831775701,0.46015037593985,0.526785714285715,0,0.536748329621381,0
2,179,0.31343283582089,0.355947955390335,0.414330218068536,0.560902255639098,0.45892857142857,0,0.498886414253898,0
2,180,0.32352941176471,0.361524163568773,0.426791277258567,0.505263157894737,0.510714285714286,0,0.487750556792873,0
2,181,0.080772607550486,0.200743494423792,0.389408099688474,0.55187969924812,0.846428571428572,0,0.387527839643653,0
2,182,0.339332748024574,0.420074349442379,0.451713395638629,0.640601503759398,0.480357142857143,0,0.173719376391982,0
2,183,0.351624231782267,0.506505576208178,0.560747663551402,0.514285714285714,0.523214285714285,0,0,0
2,184,0.374890254609298,0.538104089219331,0.0841121495327103,0.57593984962406,0.655357142857143,0,0,0
2,185,0,0.113382899628253,0.015576323987539,1,1,0,0,0
2,186,0.00702370500438576,0,0.473520249221184,0.445112781954887,0.535714285714286,1,0.712694877505568,0
2,187,0.317383669885871,0.033457249070632,0.601246105919003,0.53984962406015,0.257142857142856,0.829545454545454,0.726057906458797,0
2,188,0.52677787532923,0.315985130111524,0.292834890965732,0.407518796992481,0.45892857142857,0.340909090909091,0.743875278396436,0
2,189,0.49692712906058,0.402416356877323,0.551401869158879,0.621052631578947,0.0803571428571441,0.431818181818182,0.489977728285078,0
2,190,0.548726953467948,0.295539033457249,0.317757009345794,0.760902255639098,0.110714285714286,0.176136363636364,0.407572383073497,0
2,191,0.218612818261633,0.301115241635688,0.467289719626168,0.473684210526316,0.587499999999999,0,0.396436525612472,0
2,192,0.213784021071106,0.309479553903346,0.651090342679128,0.619548872180451,0.619642857142857,0,0,0.176470588235294
2,193,0.223002633889365,0.335501858736059,0.778816199376947,0.521804511278195,0.651785714285714,0.0227272727272727,0,0.176470588235294
2,194,0.265144863915708,0.288104089219331,0.532710280373832,0.604511278195489,0.573214285714284,0,0,0.156862745098039
2,195,0.24934152765583,0.287174721189591,0.526479750778816,0.57593984962406,0.621428571428572,0,0,0.137254901960784
2,196,0.188762071992969,0.338289962825279,0.744548286604361,0.512781954887218,0.639285714285714,0.0454545454545455,0,0.0980392156862745
2,197,0.193590869183495,0.369888475836431,0.700934579439252,0.472180451127819,0.610714285714286,0.0795454545454545,0,0.0196078431372549
2,198,0.268656716417908,0.327137546468401,0.638629283489097,0.596992481203007,0.619642857142857,0,0,0
2,199,0.182616330114129,0.339219330855019,0.738317757009346,0.548872180451128,0.587499999999999,0.0227272727272727,0,0
2,200,0.216856892010526,0.315985130111524,0.691588785046729,0.643609022556391,0.578571428571427,0.0284090909090909,0,0
2,201,0.172519754170324,0.270446096654275,0.610591900311527,0.664661654135339,0.658928571428572,0,0,0
2,203,0.175153643546963,0.275092936802974,0.663551401869159,0.619548872180451,0.698214285714286,0,0,0
2,204,0.238366988586478,0.264869888475836,0.529595015576324,0.61203007518797,0.589285714285714,0,0,0
2,205,0.220368744512726,0.304832713754647,0.616822429906542,0.634586466165413,0.623214285714285,0,0,0
2,206,0.270851624231781,0.295539033457249,0.470404984423676,0.634586466165413,0.567857142857141,0,0,0
2,207,0.232660228270419,0.301115241635688,0.492211838006231,0.633082706766917,0.589285714285714,0,0,0
2,208,0.314310798946437,0.0966542750929368,0.476635514018692,0.550375939849624,0.544642857142858,0.801136363636364,0,0
2,209,0.230465320456531,0.37360594795539,0.763239875389408,0.547368421052632,0.542857142857143,0,0,0
2,210,0.223002633889365,0.348513011152416,0.806853582554517,0.512781954887218,0.5,0.0454545454545455,0,0
2,211,0.25021949078139,0.276022304832714,0.529595015576324,0.630075187969925,0.580357142857144,0,0,0
2,212,0.417032484635641,0.279739776951673,0.538940809968847,0.545864661654135,0.644642857142857,0,0,0
2,213,0.235294117647058,0.283457249070632,0.514018691588785,0.548872180451128,0.678571428571429,0,0,0
2,214,0.261633011413522,0.296468401486989,0.557632398753894,0.526315789473684,0.633928571428571,0,0,0
