@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE class {Class_1}

@data
0.7417477540291593,0.3053058019189282,0.9346046241151282,0.9556013363126503,0.5870976020059575,Class_1
0.5018309534839397,0.9194084153077025,0.6311306881410825,0.38027495045334436,0.03554558106601169,Class_1
0.9868604712628354,0.7369409232631953,0.46695903053716004,0.06628714821556503,0.9489812676725486,Class_1
0.5837509394863133,0.14177664149570346,0.8541894749547042,0.7458162265073518,0.9930112768131216,Class_1
0.8426889594402659,0.22066474952164739,0.3500943647623641,0.493795590481104,0.9718153725373107,Class_1
0.32831587654950545,0.74221690390086,0.6321576727316381,0.9994824686254491,0.17991932664490162,Class_1
0.6833256302856641,0.20791684202757144,0.9333251792464452,0.9075457204533971,0.9904868098705014,Class_1
0.5235280831552311,0.5646321008537587,0.35758797583704827,0.5428002575475893,0.0356820290931853,Class_1
0.22721957490196554,0.1926486179113508,0.8691951088195327,0.8512125945663721,0.25494923517593504,Class_1
0.8534329230972063,0.03140037298188603,0.7256868280938217,0.2793417764314233,0.6409087794634561,Class_1
0.30473681830603405,0.6201694757547433,0.7702664762760231,0.7805663367613932,0.24953773129511447,Class_1
0.9441876499907574,0.9277021199804919,0.7640410111227577,0.11795831632065379,0.5326217395532311,Class_1
0.9263936554185861,0.5618854386183831,0.4124329438252681,0.7017198761910345,0.6315316036609676,Class_1
0.17264495260857138,0.1322110978354597,0.8153384294111271,0.6585997181608114,0.7847446201817297,Class_1
0.6717417849519007,0.04432512846398795,0.8874322835909277,0.24568841454875257,0.8411440819980336,Class_1
0.9808511839681124,0.368284793315907,0.10681099842482178,0.24329781205013357,0.9098902356759802,Class_1
0.05952817943970501,0.10240219785309623,0.08784577514554637,0.24795646557293904,0.6915452225588707,Class_1
0.756314851004196,0.8882329833392856,0.8654935782622831,0.9453059914826878,0.5184660687412271,Class_1
0.9145688170769222,0.07947215386142625,0.010856433141462007,0.3582329643829735,0.9300386570338124,Class_1
0.9237053145565538,0.2089352695199569,0.39443660866301233,0.6039068780631265,0.5714350491011551,Class_1
0.9143973836010407,0.8666985143315069,0.7222818238477426,0.6992321649535812,0.10937105194070074,Class_1
0.6052384128572487,0.9503714225517829,0.24942466594405788,0.6060618402932274,0.10578225144581066,Class_1
0.905934152782972,0.998459389385792,0.3879070383211519,0.7032452445676313,0.9387390602339886,Class_1
0.3539677995431225,0.3654969935024951,0.7393602978053359,0.07454622350264939,0.8220413175742914,Class_1
0.2340511776310984,0.2765412188585492,0.5910520326424066,0.5761948730321275,0.242878187348315,Class_1
0.0592201821546362,0.931943819297235,0.7102157899314707,0.3917789018287442,0.1794487255372934,Class_1
0.05299356583631154,0.7518459261395417,0.5778733443180254,0.23114158975323573,0.46830682741954344,Class_1
0.13231331903747678,0.060477615314586175,0.7094075106638873,0.40613108184641167,0.127864400399613,Class_1
0.3092871678267741,0.9570689810326103,0.047504653054891044,0.37281382916431094,0.390111496977099,Class_1
0.6724188098529903,0.48485271893507687,0.6148016995956593,0.21062437163497838,0.25109280225483543,Class_1
0.030277788548720763,0.6567042325629733,0.40329348583901614,0.8432658216213609,0.9204815894341084,Class_1
0.10905254255881136,0.6711455939901474,0.05363739174083382,0.42076672118314096,0.5413576364818068,Class_1
0.5431885680827283,0.6018349467684545,0.8527238035833917,0.5134535307375031,0.1595397652733206,Class_1
0.14438414462828042,0.8259246665261445,0.037899023491856365,0.41761547295820634,0.8602419817215681,Class_1
0.931059016920675,0.7771434899361301,0.5638845503126128,0.349211524356862,0.5960008471713812,Class_1
0.9536778131626645,0.011450410285003931,0.2636551095401928,0.9634147871910376,0.16135370611919608,Class_1
0.12777312908943417,0.9777048899783906,0.010435901225592126,0.7312897147939078,0.5240856294137001,Class_1
0.02715348480032509,0.977849603053239,0.2252983942634197,0.9803671737737982,0.0013799866329462507,Class_1
0.6163541711265824,0.7153332123968236,0.24794456394455855,0.37186884219262717,0.7362994878771695,Class_1
0.6859591142767747,0.597845743412016,0.39729623970190486,0.5389320758999833,0.6992525107310356,Class_1
0.3526813180050219,0.031067018477045405,0.8233412298196534,0.9640447644105196,0.6496657554906996,Class_1
