@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE Dimension_6 NUMERIC
@ATTRIBUTE Dimension_7 NUMERIC
@ATTRIBUTE Dimension_8 NUMERIC
@ATTRIBUTE class {Class_1}

@data
0.6352107377632834,0.4887117748923817,0.12230607559808082,0.6014084690536033,0.3815610030509785,0.694590491134894,0.9948114010467063,0.07849037945933024,Class_1
0.15126299373991237,0.5118044734307058,0.8555125573423136,0.269730593623531,0.8455999590270691,0.3235547213030542,0.4975185634290975,0.7953029836072513,Class_1
0.053550591746529874,0.7658072475131703,0.1754505015303981,0.29054978655817587,0.1339495994577441,0.22939692627942965,0.6066681308520218,0.615671714440736,Class_1
0.253782377693887,0.1082137553901168,0.18436298327145417,0.41287256902693603,0.7842365720969305,0.5162342605868349,0.9582602585375074,0.6682846976177822,Class_1
0.3286387584741858,0.5004731867521621,0.9173413009798895,0.08531744484133985,0.8361854517597475,0.1261721385882053,0.2316628595563346,0.8123079736387392,Class_1
0.7007844984403924,0.7262068265843252,0.7605269290035516,0.0024520546230532014,0.5530929066069924,0.9955406583482472,0.5536777078583337,0.46956820322892456,Class_1
0.3139062597751593,0.8792357503549505,0.9681086562941231,0.5017433306421157,0.617686172293838,0.11975266953777075,0.7532433991176107,0.43842386290984403,Class_1
0.6622943316859757,0.49194476509154195,0.4181388017609995,0.4354612986000246,0.5963613267986778,0.9438272897436545,0.4716476844553087,0.27058659446407796,Class_1
0.20555068250657527,0.7019407050604012,0.3937735479188228,0.6320529335785624,0.02611571552980596,0.5594150157631442,0.26491905350614153,0.7527092726874958,Class_1
0.010105407172766978,0.18359269836738545,0.9059804822183771,0.9716895593259145,0.6955242355116963,0.28796803331613097,0.9202869500054334,0.884692531025848,Class_1
0.3829405140242279,0.8375918721400564,0.3715818840398717,0.09571200430317284,0.8100684362821728,0.3978969758473081,0.9114104374705808,0.07212342606980737,Class_1
0.06384437653630048,0.804312609303578,0.258813866560373,0.5915544461007802,0.22667769262938353,0.5408560464925162,0.2512342338067908,0.07889083541916142,Class_1
0.8486192611427756,0.43576656411959,0.6561259532770944,0.5876752513683717,0.1379659498523741,0.2448840554812658,0.6285821502275243,0.8028883504226665,Class_1
0.8637590240056289,0.48682493197502474,0.8604187756328447,0.9912197874907418,0.8938573851015681,0.5360398223095741,0.18301543770095274,0.35701260005839064,Class_1
0.7296020359655784,0.2376129185133039,0.7846381520049933,0.6390643336971266,0.0814915512415314,0.4746499452284665,0.19866058964420064,0.08211152467028582,Class_1
0.8822035038126704,0.0025161414645726854,0.49502300600997895,0.794912542846827,0.9233093508024971,0.07697903124308969,0.6029542520158832,0.5383408255797832,Class_1
0.7511856909529606,0.9704372260677835,0.19074244229987325,0.05688484355963186,0.735789814356093,0.13926313042242056,0.22318648928583995,0.5160275037150026,Class_1
0.07722396728967251,0.7566088126356327,0.03180656295314421,6.036967958547024E-4,0.20607817589870636,0.5130376978281045,0.9759605793279702,0.7945283183748499,Class_1
0.7511132514989362,0.567873463626648,0.804643465285025,0.6225559285574823,0.32450853661806767,0.4808277749538007,0.01846893120439841,0.9863409193843744,Class_1
0.5840147541603541,0.178701084328855,0.5599260166680182,0.2545981126197986,0.5142744494950645,0.3363370974569494,0.5634589303840369,0.6457115539888126,Class_1
0.9634972078434786,0.018162820523611067,0.13332601487670492,0.6768197286668977,0.8785631338408053,0.37834601712947913,0.6282832734013373,0.9321468363717252,Class_1
0.40773899718477,0.7449057148630912,0.34470098803817806,0.9225002662456576,0.6557513643339128,0.6382536238407074,0.9410627839545537,0.338587095542499,Class_1
0.2818908363341468,0.8938526087828533,0.08155306412508578,0.3895007473026749,0.4943918253900267,0.5923192550838445,0.5881039162659397,0.2812804271258599,Class_1
0.6393217150119013,0.20188319168175184,0.10552185045227436,0.37852394391539324,0.44161398666797147,0.13358309896238252,0.7003329323552965,0.42257806796135367,Class_1
0.08840252489569556,0.898073525208168,0.0036411353337679753,0.7606962233093288,0.009704922629537371,0.18412527249297028,0.3668230777979822,0.5097157608589298,Class_1
0.7699969463179323,0.6904018950444009,0.9095901905784767,0.1528621467014325,0.24307242592906708,0.056740790704083666,0.4946807031476246,0.5458941883542248,Class_1
0.6055035165107175,0.11941458620115686,0.293134879089776,0.6950273675039265,0.9996903884714835,0.7541194247048283,0.5488431844459452,0.4369253458864223,Class_1
0.07690832492265276,0.5009287607233085,0.6603300825404376,0.8791124289250035,0.0338289706072441,0.5509898126422428,0.5244180783386121,0.05522930286447447,Class_1
0.4495334345461023,0.6163593377272363,0.6141977851332688,0.06791548455524943,0.9398343880991397,0.9445354625097705,0.43543118573905537,0.9331846677729783,Class_1
0.12784221858202816,0.8285380384956422,0.35337360268174556,0.5824817685314895,0.429778145100312,0.8423796753395922,0.1989645393718681,0.8981110510546767,Class_1
0.01584064278829811,0.6534681161504665,0.06201196445712387,0.3134474375366303,0.9265779099416351,0.038458262039689384,0.3637038078449871,0.914044472312851,Class_1
0.6857502291401631,0.6496331761680368,0.2352164100500298,0.09721039849375446,0.8307440427470527,0.0392441806604763,0.6287768005324058,0.29571769724934616,Class_1
0.14660303460345347,0.5383105743244697,0.7825863762154135,0.22385989494087033,0.5457192432772309,0.017882988168243075,0.3296103009107757,0.8481032871879629,Class_1
0.5512599273098294,0.31723904061621844,0.8793732515436372,0.04151921882208265,0.2738500455892917,0.4907931095718461,0.11476736230961848,0.3296241555832289,Class_1
0.8808907663549812,0.9170162157496516,0.0735879868237973,0.8932290458242188,0.9606692540118842,0.45126431530937017,0.5134601222874996,0.6054280400814723,Class_1
0.6726666389874576,0.5916968552986187,0.28217773122596046,0.19419137396418729,0.6626101464588025,0.33020101925302214,0.26355449753057036,0.8248813058380118,Class_1
0.88530186011926,0.386787041837532,0.6812342516471257,0.8604542776506401,0.5163783319077484,0.4087215590765927,0.739194274335179,0.25224959074068265,Class_1
0.5773593770657863,0.09436526794496525,0.055930413599254325,0.5830589418721925,0.2307643695061944,0.8149342653250603,0.3731852705326878,0.023636664848420086,Class_1
0.8510068185684233,0.8885026154113203,0.8736458190707797,0.8225457358871351,0.6561170084861714,0.8615539283048217,0.33863568978395076,0.35778294897210905,Class_1
0.3763011216245443,0.9264055380059589,0.9821915033510065,0.5272179029859742,0.2292043360277134,0.9467826097290547,0.4319760560295077,0.5408694836863069,Class_1
0.9233755851481726,0.01746325533388904,0.1437060836527856,0.8776695404722492,0.5915598431394656,0.8379087861136821,0.06691529344499669,0.3542012169025802,Class_1
0.19471804771705847,0.8440402002831953,0.7945556234639924,0.07740474852221524,0.13511358928535488,0.333709902795737,0.3444190508018701,0.9425559678367198,Class_1
0.32326034022161254,0.8043066040420453,0.825386219003319,0.21309713282668252,0.39418077926911055,0.8699388274981247,0.743320130272504,0.3920551087396952,Class_1
0.4588482880175574,0.6650793554264263,0.4407735301585991,0.21892473128893097,0.1248800628200637,0.4633752105574832,0.7499391985220767,0.155649125850172,Class_1
0.20981878561195877,0.7932684303136976,0.013272176600375829,0.8364966881661041,0.2583234937431088,0.8868063983199571,0.9317359161676713,0.20003916713801884,Class_1
0.48236679515338543,0.8163915915412852,0.97176386140122,0.17573759839510306,0.029743843541103376,0.2527906099694974,0.20550148406795432,0.4307203316327016,Class_1
0.5244644218370708,0.20643361090028622,0.48789998193123096,0.23587468139780787,0.9720961795795365,0.8552964833308476,0.8760760335182444,0.5073411744400479,Class_1
0.8494828032342799,0.2638634390215555,0.0036764917439605638,0.660322711369529,0.611966727507964,0.5694873316817262,0.25014277260793594,0.05716368780172476,Class_1
0.8107213282332184,0.4087592565316478,0.6673198384504692,0.38552195238635567,0.7982134273036378,0.8340624632222557,0.8586370191917054,0.2643811112752287,Class_1
0.17786079227840546,0.7188763248600262,0.6731413071442595,0.8199247915973303,0.3191236223331648,0.17679855410626355,0.4125362220459722,0.7558280902112163,Class_1
0.6076709384325193,0.760893827528885,0.2415433985385379,0.9497717296369534,0.2679527415160713,0.14274853904598628,0.3338645009831699,0.9271847716940759,Class_1
0.5972360839871317,0.5401902255977008,0.5702015906873639,0.4445127573673675,0.9576122478095638,0.4200986812977936,0.03141579179587528,0.12626209559838586,Class_1
0.013155214472441168,0.6997348029305241,0.18028520787085556,0.7960841488751311,0.9105162701127133,0.5231410730847712,0.4278411851718079,0.503699875984082,Class_1
0.223294780169639,0.27724206788482,0.09385382083157323,0.12468248342922239,0.18947880749819634,0.763352689976731,0.5684453467647348,0.6400031711781604,Class_1
0.970424912671937,0.6579565267881762,0.33041387494792285,0.4524146119827238,0.8384224371646045,0.22144508536117924,0.3968327100355603,0.5269351736463354,Class_1
0.7061050846076015,0.2882516821585642,0.47788414554920167,0.01883791413684066,0.8181084102417305,0.7180430014443251,0.1548888268995,0.08521058211221388,Class_1
0.07759145898551056,0.31422234618776246,0.19813365267659433,0.1350979026834388,0.8763564630546332,0.09974122564137544,0.25899029012655206,0.0778899614381624,Class_1
0.6437855124028932,0.3503114780159633,0.7167212621624464,0.6389582758812968,0.3603002283662817,0.631989861072274,0.44382451984938187,0.672251374386105,Class_1
0.5977846626036644,0.9494134328172795,0.6180983331715721,0.6523172733074175,0.6235640852095078,0.20725334035760234,0.2949703184154543,0.9669793258916545,Class_1
0.9714666745572439,0.023077404343195274,0.259852992640195,0.16439090974340187,0.9799330355500245,0.46693138959786384,0.4708761072571992,0.9985455789311097,Class_1
0.46968807426025416,0.11803369250437834,0.48901932202583354,0.3399775222737723,0.3738888066486723,0.7404734028952281,0.339585265030788,0.06030324969413425,Class_1
0.9498578421803242,0.6751573779461276,0.5071462144713431,0.705314465244431,0.010149361335420437,0.9747703219274522,0.45635640262689237,0.9911316323542557,Class_1
0.609093645314718,0.8781790754312441,0.2600945469925733,0.2124387442545992,0.15656102930772842,0.2933013514132342,0.5320559046984199,0.9490408978901148,Class_1
0.8144101142469661,0.3033222613515214,0.3349533080230387,0.264333212240501,0.748189290573315,0.35753794555945007,0.12381342366286752,0.7472204998835191,Class_1
0.5438917350110103,0.8614118704728322,0.30760512321185174,0.4766976767573021,0.6066063211980798,0.5576388309074053,0.37203486677930153,0.976982690613334,Class_1
0.6233357635489308,0.41787064467546187,0.5135993448514774,0.8792561257984288,0.1542586040508649,0.4804136850605544,0.7433339032847931,0.7797868725857807,Class_1
0.34471594339107714,0.11200229663636807,0.1847813044614215,0.24744951978099927,0.8061326246038956,0.7604285538761778,0.8479788977189778,0.41137232663929835,Class_1
0.11938930956930605,0.5096252816231076,0.48076029655856334,0.20627129744366401,0.41081742685290334,0.30623227551586774,0.32732345126145057,0.6534458215890454,Class_1
0.07414720760945259,0.9428580462571127,0.16462676101082285,0.759878905433611,0.36478856048600283,0.7096828702592264,0.00994951855393078,0.9425802733252444,Class_1
0.14575276030512452,0.710004742326188,0.4430278458364705,0.14486322439365817,0.842242918091372,0.38010218982338584,0.07219734626136387,0.9250500811006507,Class_1
0.26742427303228034,0.8057574787435099,0.7445402634572654,0.17048926410341225,0.6154929474030278,0.2299470236799852,0.4874357947664,0.983549786192915,Class_1
0.12063545191523906,0.7884090073511171,0.7609018371381626,0.6789743193381146,0.5008990700060694,0.7509586393588733,0.6274561774232841,0.9463158733541011,Class_1
0.7311106430463771,0.07204932809630837,0.3286352600184965,0.49288778408791645,0.0043743909824001115,0.37287067948163666,0.0818551678089593,0.4934539371620712,Class_1
0.4589609134531666,0.26191411563630407,0.49246763203149124,0.9687490519437373,0.2913097369149933,0.6506256779249581,0.22559018121466645,0.6581605145157395,Class_1
0.6728555967986525,0.5857300751477603,0.14960892712438845,0.6799248027947293,0.24411261606489987,0.23271823030679328,0.061164438046550584,0.43271249268158163,Class_1
0.45405985108837776,0.1102466501647904,0.43064552846989157,0.5700067299972205,0.029570547978111206,0.9284246641838538,0.27937975332133247,0.42726199128828646,Class_1
0.5906136330193015,0.2558280120640143,0.40345474728348074,0.9462921854737048,0.09805017418863993,0.636959780065724,0.1592914662618068,0.9576954724398278,Class_1
0.7095313023036554,0.9615862439555439,0.9613036551290008,0.07128183776970476,0.47367429559544216,0.6693327467228455,0.17029031801659633,0.11669585404990956,Class_1
0.7044264201893179,0.8745059193099829,0.3294705200673451,0.25259414106359523,0.36717287073352045,0.8414021930739248,0.4352934331585122,0.1504715369785381,Class_1
0.5939155877941709,0.037432146029355295,0.2284962044191836,0.14838841445681006,0.46850580116677676,0.5055774108651996,0.5512722652822816,0.519566459324442,Class_1
0.024727199933546218,0.8095633397020038,0.6227431192797674,0.3346148846312613,0.6901023818906324,0.5761208340325734,0.11629716364145226,0.3473495922553841,Class_1
0.6217032393694516,0.0911999885703938,0.9430372238559973,0.16217049952324925,0.7364580747956271,0.9053911238402209,0.27347508847398616,0.5456465911661491,Class_1
0.4503260600357484,0.45651930825728837,0.6800633347230649,0.6672484616267067,0.6424834068340932,0.0668372007021415,0.7650484770996516,0.9533458156713174,Class_1
0.0272762423627404,0.8471454557781819,0.3765878171739787,0.725183900809451,0.02362597615356188,0.6191078189579553,0.7388928136689237,0.8676172476621118,Class_1
0.874626025186769,0.030757066725705884,0.0821452658678612,0.4741792730140473,0.6695917108218062,0.7160842572040692,0.6485752136449997,0.3098416271865706,Class_1
0.8680531692571155,0.4235257555336278,0.7010827238354836,0.7869292836846785,0.7481682823323527,0.5531494216262427,0.06512980259479562,0.2901285596449068,Class_1
0.9636827861418561,0.8220101993527992,0.7498185207612568,0.020381047145995312,0.015768799706933567,0.9548599828211668,9.707790820138174E-4,0.5994655576019547,Class_1
0.6844280128755494,0.1146145579928366,0.5589436122971841,0.5249614748763201,0.660636905290982,0.5886394610606651,0.42528585648492756,0.7892788196310572,Class_1
0.6335549148110692,0.7625845275059802,0.9898798223202727,0.4089431821287587,0.7656633422226585,0.8694672316567278,0.07316870492656713,0.6336400598071514,Class_1
0.36271857229084414,0.9964158226582186,0.17003090598242765,0.8614004038453861,0.43792659411448964,0.36593196822322716,0.5620111437577345,0.8230507265030107,Class_1
0.8917245172889685,0.621085710245694,0.2935120686547933,0.4163582018271099,0.7026104750300619,0.8364776327188556,0.9389672446987866,0.4604167026674849,Class_1
0.33956184850657456,0.7249316307004419,0.1242167634367759,0.5723517079149864,0.4181922191656593,0.31242087764076965,0.05229983677115513,0.1786995687163464,Class_1
0.4785511911286603,0.32213324365256646,0.15820216082609073,0.2765679761229163,0.06431572397158303,0.8434617443409246,0.11326816993391109,0.16743663506880024,Class_1
0.4889260372944215,0.806015689635851,0.39197913457427913,0.4334274195459322,0.621935488866358,0.33238631717567013,0.9664284550035082,0.7981247417673816,Class_1
0.0257320430013509,0.5097773195444794,0.28014272941887164,0.01474424299545296,0.6589647987220966,0.9821542543897827,0.15992643082683455,0.7294822500501416,Class_1
0.9236901434957894,0.552690563482293,0.768313314736309,0.5004742615279665,0.7759239106007055,0.6287553683920702,0.1840778045400453,0.9070715896854821,Class_1
0.3811779514030309,0.17142113893383315,0.38103775518164285,0.9535718075048499,0.7477084214742923,0.837541417560062,0.7878094359880045,0.7826360775494791,Class_1
