Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5
Class_1,30,0.297261615891642,0.863089932904393,0.764041011122758,0.312123980758136,0.563208312690527
Class_1,48,0.297919034683645,0.857790330967551,0.761764564989541,0.316870380834531,0.230819729567374
Class_1,69,0.304736818306034,0.847515026230481,0.746988085093961,0.32262828884395,0.249537731295114
Class_1,87,0.309287167826774,0.825924666526145,0.739360297805336,0.322747475486118,0.390111496977099
Class_1,26,0.319638817660589,0.821248477422756,0.734549983209548,0.33009547446436,0.328223251541758
Class_1,64,0.328315876549505,0.804536716524536,0.725686828093822,0.349211524356862,0.179919326644902
Class_1,45,0.340730244719636,0.77714348993613,0.722281823847742,0.353091499654744,0.309137798228627
Class_1,99,0.352681318005022,0.751845926139542,0.710215789931471,0.357349988076995,0.6496657554907
Class_1,82,0.353967799543123,0.74221690390086,0.709407510663887,0.358232964382973,0.822041317574291
Class_1,4,0.35764836993501,0.740201379176697,0.666723247242005,0.362455430971972,0.100418299959792
Class_1,43,0.367149068693212,0.736940923263195,0.661106438296986,0.371868842192627,0.447523770601581
Class_1,11,0.37715189676248,0.729722333203132,0.652110471778018,0.372813829164311,0.352889518367467
Class_1,37,0.378292652819842,0.72445901872897,0.636528835187661,0.380274950453344,0.334755519413797
Class_1,52,0.379950739782872,0.715333212396824,0.632157672731638,0.381492550471332,0.013614818386813
Class_1,31,0.407770799044579,0.707350695354438,0.631130688141083,0.391778901828744,0.965993158232662
Class_1,36,0.409364163599585,0.688004595067983,0.617498712037376,0.400190904596089,0.62773880252087
Class_1,51,0.424642666655105,0.671145593990147,0.614801699595659,0.401361901309308,0.264269306809845
Class_1,44,0.42521066793456,0.664740229767714,0.61337336484695,0.406131081846412,0.295215010244432
Class_1,60,0.50183095348394,0.656704232562973,0.603994648407109,0.416344698058572,0.035545581066012
Class_1,19,0.513166048199483,0.653695368960238,0.597012905282763,0.417615472958206,0.306069874365152
Class_1,7,0.520550204842853,0.651481209839954,0.591052032642407,0.420766721183141,0.41568641439109
Class_1,66,0.523528083155231,0.641078240192718,0.577873344318025,0.4500375743257,0.035682029093185
Class_1,29,0.529659019005864,0.637096879870257,0.563884550312613,0.484033463320849,0.380624745344528
Class_1,57,0.537728758867655,0.625670220211774,0.54548897792852,0.493795590481104,0.455573529194483
Class_1,42,0.541318911882671,0.620169475754743,0.541712697425962,0.503125415290409,0.92036267466825
Class_1,91,0.543188568082728,0.605233406380629,0.537197477468678,0.512039926669205,0.159539765273321
Class_1,21,0.566367287453669,0.601834946768455,0.501634267957188,0.513453530737503,0.794403494366164
Class_1,10,0.574303055824804,0.597845743412016,0.499535924827306,0.520878676955969,0.132070043739929
Class_1,39,0.574940574649152,0.587019510995555,0.496401581954301,0.522542329793424,0.284448811713926
Class_1,62,0.583750939486313,0.584382700902994,0.479614804366623,0.535830809512801,0.993011276813122
Class_1,80,0.605238412857249,0.564632100853759,0.46695903053716,0.538932075899983,0.105782251445811
Class_1,97,0.616354171126582,0.561885438618383,0.444996176002429,0.542800257547589,0.736299487877169
Class_1,1,0.656975586047732,0.526893014279144,0.44127109174672,0.564910774451422,0.944138448408328
Class_1,55,0.670137708565484,0.494468155918935,0.432326160656056,0.56662712258274,0.074710872747535
Class_1,73,0.671741784951901,0.484852718935077,0.431634462047845,0.576194873032127,0.841144081998034
Class_1,88,0.67241880985299,0.463508475319027,0.422669985547057,0.582816119593555,0.251092802254835
Class_1,65,0.683325630285664,0.454424103663572,0.412432943825268,0.603906878063127,0.990486809870501
Class_1,98,0.685959114276775,0.435789298633535,0.403293485839016,0.606061840293227,0.699252510731036
Class_1,15,0.687586460672585,0.426858305348113,0.397296239701905,0.621545380160948,0.428164250918995
Class_1,25,0.700218849247465,0.368284793315907,0.394436608663012,0.658599718160811,0.903350881427877
Class_1,35,0.702675214114196,0.365496993502495,0.387907038321152,0.661798945086961,0.01426518698064
Class_1,6,0.707729394804992,0.363192447503357,0.378703349892698,0.674667771088655,0.361506496349925
Class_1,28,0.712893742097333,0.35115087611329,0.366261527755017,0.699232164953581,0.22931909318454
Class_1,0,0.735150539771799,0.351035182050795,0.360126132176483,0.701719876191034,0.376883257140096
Class_1,59,0.741747754029159,0.305305801918928,0.357587975837048,0.703245244567631,0.587097602005958
Class_1,76,0.756314851004196,0.291398435634998,0.350094364762364,0.71640139886926,0.518466068741227
Class_1,40,0.765598449791202,0.286590040768369,0.34421438655794,0.731289714793908,0.250210815580472
Class_1,54,0.77114408056631,0.276541218858549,0.320886812737907,0.731705769339382,0.49956024846356
Class_1,2,0.777317543931416,0.258624090652886,0.296426115404706,0.732636563980536,0.789323220128971
Class_1,8,0.788352704867867,0.252729350986717,0.266732134835641,0.737652694284787,0.281201828518158
Class_1,14,0.80800066130398,0.245951159583289,0.263655109540193,0.737738960638065,0.357494307923585
Class_1,46,0.833519052206947,0.230451191648656,0.249424665944058,0.742871638331207,0.400079136263695
Class_1,27,0.835601234549785,0.227022794666143,0.247944563944559,0.745816226507352,0.233080443284715
Class_1,63,0.842688959440266,0.220664749521647,0.236839167520592,0.760433928483009,0.971815372537311
Class_1,34,0.84765546161403,0.212766693075859,0.22529839426342,0.761603709969674,0.630533370903625
Class_1,49,0.850820142193507,0.211464070166214,0.219517242841018,0.777113383794642,0.251509687342361
Class_1,68,0.853432923097206,0.208935269519957,0.191095838921305,0.780566336761393,0.640908779463456
Class_1,58,0.864070863785649,0.207916842027571,0.174893310382385,0.813401867891598,0.431952581376831
Class_1,32,0.86862063693716,0.201641730421382,0.164273185507058,0.815880558903737,0.398255117434514
Class_1,47,0.878667168584867,0.201348883551007,0.155190879687821,0.819580935566973,0.379161322365964
Class_1,3,0.882084718772444,0.201189693409046,0.144239341671345,0.843265821621361,0.660723368810713
Class_1,9,0.886491924304127,0.192648617911351,0.106810998424822,0.845018993665039,0.973231350173089
Class_1,53,0.891495953039845,0.16780607429449,0.099560447966351,0.851212594566372,0.150957899863391
Class_1,20,0.903909481333199,0.141776641495703,0.092698596803308,0.876224551763448,0.10025617884678
Class_1,81,0.905934152782972,0.13221109783546,0.087845775145546,0.895523904094893,0.938739060233988
Class_1,79,0.914397383601041,0.129712559348749,0.083244401604204,0.907545720453397,0.109371051940701
Class_1,77,0.914568817076922,0.102402197853096,0.08132661402496,0.917190588537951,0.930038657033812
Class_1,18,0.916320266037799,0.097854880321982,0.0782753273165,0.945305991482688,0.302799094384837
Class_1,78,0.923705314556554,0.082594616142854,0.053637391740834,0.948116370472878,0.571435049101155
Class_1,71,0.926393655418586,0.079472153861426,0.047581037255719,0.95560133631265,0.631531603660968
Class_1,93,0.931059016920675,0.060477615314586,0.047504653054891,0.960932902361074,0.596000847171381
Class_1,70,0.944187649990757,0.047117105594158,0.037899023491856,0.963414787191038,0.532621739553231
Class_1,41,0.947116748380102,0.046255531618331,0.0319772176775,0.96404476441052,0.81368649326638
Class_1,94,0.953677813162664,0.044325128463988,0.029289629551569,0.980367173773798,0.161353706119196
Class_1,23,0.967003186571789,0.031400372981886,0.010856433141462,0.981666103756908,0.240283858353375
Class_1,12,0.977020462765055,0.031067018477045,0.010435901225592,0.997684336667747,0.495394582455389
Class_1,74,0.980851183968112,0.02188592221312,0.008947738324564,0.999482468625449,0.90989023567598
Class_1,61,0.986860471262835,0.011450410285004,0.004434738223386,0.999581413939638,0.948981267672549
