@RELATION generatedArff

@ATTRIBUTE Dimension_1 NUMERIC
@ATTRIBUTE Dimension_2 NUMERIC
@ATTRIBUTE Dimension_3 NUMERIC
@ATTRIBUTE Dimension_4 NUMERIC
@ATTRIBUTE Dimension_5 NUMERIC
@ATTRIBUTE class {Class_2,Class_1,Class_3}

@data
0.8098344361013778,0.9899744769993699,0.8730006257079413,0.055767209244495526,0.8818872465608026,Class_1
0.9924885843452541,0.9369217620584374,0.9395568743931729,0.01580729105807615,0.9512706066665267,Class_1
0.7931639410552946,0.8967833215577137,0.9692816357438422,0.19645736553913645,0.7591477072923914,Class_1
0.9662468934963746,0.774520368157611,0.8937440483694693,0.22381947047957185,0.7825982184034433,Class_1
0.7868088264762869,0.9262696941800803,0.9996639437226041,0.2110075599458709,0.9258906128318541,Class_1
0.9097645818029273,0.885487394394395,0.8283704969223122,0.14520595753323606,0.917483702540285,Class_1
0.9908653084334224,0.7661926721026685,0.7521766642149846,0.2205360620919214,0.7911998918547594,Class_1
0.9339495446710173,0.792547702491041,0.9662225663165188,0.11960229185162345,0.9690995018236371,Class_1
0.9530988620460128,0.7568406295666715,0.8980839911925689,0.1838063953621218,0.9421202664018167,Class_1
0.9500621372578423,0.8487586096048918,0.9432484862348525,0.18543873869995925,0.7979064308187214,Class_1
0.8250712418364599,0.8387776876159012,0.9492093835164719,0.11290679631123927,0.8074295864593581,Class_1
0.9264211883731581,0.9794827046289193,0.7681671985162023,0.24540897989366603,0.9571836577770417,Class_1
0.9099730829510657,0.7628756169403723,0.9941050239303941,0.0029620599820790014,0.7733823504585752,Class_1
0.8340398482673459,0.8208033516545731,0.893178763314529,0.01906964067336704,0.9695077124876097,Class_1
0.9592193800061631,0.9161052501380551,0.9565449267469641,0.22262577086399077,0.8526057608213302,Class_1
0.7896635770811636,0.8647620803915023,0.84336892227133,0.19424200837376365,0.8361101712636753,Class_1
0.9035664945319327,0.928184525431994,0.9258359371558238,0.006790519414684912,0.9918300208841437,Class_1
0.77817493390332,0.8171908324329504,0.9905105190184538,0.12231986769312599,0.9019523919133593,Class_1
0.8283156924075621,0.9464781004849002,0.8180862505924376,0.23194202842368303,0.8193115662856951,Class_1
0.9059768170037988,0.97231761658969,0.755378853452986,0.07964149743625458,0.9951774508616442,Class_1
0.9771568951306236,0.9408151740932376,0.8304844542917498,0.187940044840423,0.9888171542136496,Class_1
0.9606924093756823,0.8695917808389984,0.8318968468780058,0.13052029959189282,0.8594534030780941,Class_1
0.7780380338467977,0.8816065820446662,0.7630888188923188,0.07595339405459055,0.912444955293191,Class_1
0.8890082927736831,0.9436685025062599,0.9374108804867194,0.22371905835691663,0.8974255399428277,Class_1
0.7892405563061609,0.7895214829854815,0.8711065567987369,0.006599224015543232,0.8810004408992844,Class_1
0.6231945895629445,0.6176559330538594,0.4883504792433757,0.8084389560123205,0.01397607698636198,Class_2
0.3827825804137618,0.38039416962082634,0.5603374416299158,0.9893886521865778,0.2099950875117132,Class_2
0.5108526654576224,0.384015999331025,0.5390480392407558,0.9699074856904275,0.07100577299197976,Class_2
0.4537293321721442,0.4654840471576157,0.6191928982816839,0.9112992478359906,0.03974667477654155,Class_2
0.39731046486871474,0.381133130141266,0.5344596105974613,0.8930936078981627,0.12520209548065842,Class_2
0.43253960102788297,0.4369119818956465,0.47981330330214733,0.9276326663496697,0.1641716355770422,Class_2
0.5260168856487164,0.4525804014054276,0.5207582661246619,0.9522269275853253,0.24032868492625753,Class_2
0.47634547904588004,0.48554789503709783,0.5645926637592665,0.8800419574308257,0.1528190426350005,Class_2
0.374715546314286,0.5026565763540687,0.6195815202997923,0.8640314912276437,0.09902594746359265,Class_2
0.5500046077759475,0.5110403651450373,0.582475854265779,0.9094017801502867,0.2225654207746844,Class_2
0.5283207629386866,0.5611354468761655,0.5287352801920538,0.9372176529340561,0.021410246868632132,Class_2
0.48168118363489765,0.37259713074233025,0.3733470332514666,0.864052354521788,0.07137335513363507,Class_2
0.3723886857545945,0.5383578815453558,0.5047891456168614,0.8244503179928782,0.2151621432913704,Class_2
0.4056956767734531,0.6019334896119792,0.42757034612904343,0.9677442594999367,0.21628686750756548,Class_2
0.4766143769483769,0.48599066735282703,0.46189196037306,0.8442483139871264,0.14922403010676782,Class_2
0.48817088768687644,0.4006045052100801,0.5810554503656795,0.9348971381718227,0.03846185659489868,Class_2
0.6203241096636376,0.5855549359568857,0.44256291674644,0.7580360921718239,0.1615793032361206,Class_2
0.4612510459027539,0.42570543314645976,0.48426790287550703,0.8767514910677672,0.15072201970425114,Class_2
0.4059725744564839,0.5325122182221163,0.5707237160689141,0.8332088646120742,0.1494015132920539,Class_2
0.5122526361212344,0.5827972235229031,0.5598651149012333,0.7649896987870058,0.21743294447829328,Class_2
0.5325026229929852,0.5444380715512895,0.37889150218264517,0.9113159747438111,0.10488719971316852,Class_2
0.5909140373414833,0.47241355285943737,0.5298458522951766,0.8228517058986141,0.09298587514318166,Class_2
0.38776016342173997,0.420815933555003,0.47373567303254666,0.8438406081191081,0.012185959123250366,Class_2
0.3830968940380409,0.45786957296049235,0.5773151193390198,0.8903778288491415,0.08155351230593788,Class_2
0.49118046300444207,0.5528340765845843,0.5202346219471876,0.9587759425575489,0.15336692802490154,Class_2
0.46634940626269006,0.5055514631794458,0.5340800875950611,0.9125671818954788,0.20241338282587706,Class_2
0.551850107890001,0.619715931244798,0.4306876587917261,0.8989700326830227,0.10713435961496703,Class_2
0.372954576565148,0.5349238592588308,0.37938026409757936,0.7877148550085477,0.0975061109941505,Class_2
0.4829054536682335,0.3920383270308489,0.551280749857914,0.8013661476549643,0.06968317961493448,Class_2
0.4706534594757622,0.6112628199783812,0.39296144615187745,0.8274288445092399,0.19865692376287947,Class_2
0.5010220320642846,0.4567527372289979,0.45455318225528035,0.7982989031025846,0.24580070186163247,Class_2
0.4513039105200958,0.4604899482086421,0.4547208973747993,0.8270601136002342,0.07870599702035481,Class_2
0.48937840934978927,0.4323779534159996,0.46171596455160613,0.8613191187918847,0.04303077841500455,Class_2
0.40736950443312125,0.4845432705317112,0.5412515659406689,0.9000871620926574,0.03413538939344782,Class_2
0.5676445176259904,0.608214453496798,0.4018244722861899,0.8821831597375138,0.23008003144367808,Class_2
0.4204564190183763,0.4194692002486618,0.5287226143533558,0.917501922655273,0.12096491319680788,Class_2
0.4861123835444106,0.37939032496878183,0.39386243779948443,0.9614330159426516,0.12627789946443327,Class_2
0.42630109140102357,0.6042812503582093,0.48561609208765355,0.9830949669250248,0.2038986421874918,Class_2
0.38014249751514595,0.46321169794778916,0.3944556220458878,0.8863223612946841,0.15771468790119217,Class_2
0.39858287167021916,0.3822935065615841,0.5628535815926612,0.9117914392352554,0.05469339214685041,Class_2
0.46154197725537477,0.6046781797699164,0.47860345063033644,0.9248797377256979,0.23065818945392158,Class_2
0.4905214006770363,0.41656616457576934,0.4908668414595558,0.9067463431725074,0.13974152754474092,Class_2
0.5918536468308266,0.37575029810741667,0.5977123772106407,0.911301048323359,0.07867856890777968,Class_2
0.4943898448352625,0.4096735873971834,0.4508348836572577,0.8109264495316433,0.19952830854879341,Class_2
0.575384832618699,0.5672318354366519,0.4865775971036791,0.7941723263682142,3.0310544060678523E-4,Class_2
0.6090786354287161,0.4873447776732365,0.4079692712915796,0.8900668246128809,0.20742569214226628,Class_2
0.4264652394698881,0.4788186402603331,0.4995223104675661,0.800003887761354,0.11164070166133053,Class_2
0.5746280115333287,0.4425003420571231,0.579192109329769,0.8426826209842624,0.20258720143399303,Class_2
0.4625011000745694,0.6084326399778276,0.5604585635946844,0.9963868112242548,0.08856979457404737,Class_2
0.5567972227499973,0.466738488918897,0.5985268473127956,0.8680658109243866,0.2383750432855532,Class_2
0.23822830014025403,0.19945035488104426,0.2031965553604506,0.49464514592935727,0.4455852232902112,Class_3
0.07845114137137518,0.11698026921769636,0.08712512991930048,0.4811105366098125,0.5981012337020973,Class_3
0.05005720393909184,0.17643528800745192,0.2309295354512186,0.48229270943198216,0.577935865632,Class_3
0.21687610828937384,0.10872053604602304,0.1657795207303646,0.5118950213104373,0.5574918579342021,Class_3
0.0062482838236808174,0.13133341599049808,0.1779147755034299,0.5578270281962476,0.5440355010971611,Class_3
0.040697115813768114,0.014600246881169645,0.0937539017042562,0.43738962327088515,0.6130597177593723,Class_3
0.16068908303288046,0.07726766186088911,0.10485968272567985,0.4110417191649809,0.5378583384531319,Class_3
0.12160834950578578,0.22938449117839912,0.18170803928762588,0.5867234060134767,0.492033910374444,Class_3
0.17436172741901707,0.1398984404509224,0.17605343380059332,0.5790688262968613,0.5773632002554563,Class_3
0.09285109358169773,0.15409322977768086,0.16449119469444626,0.610290187596022,0.49295044594374426,Class_3
0.1409343102835829,0.04145484418484244,0.02354075639400243,0.4711655521495719,0.44728966482129545,Class_3
0.07485752478107299,0.182271888160398,0.131984210644941,0.39070819392650646,0.5716194121154574,Class_3
0.05893557125249672,0.050444512144138025,0.06924631701466583,0.44780467507309063,0.4980380164531263,Class_3
0.10200547150577086,0.07361848515204122,0.057272641753360734,0.5124610849573102,0.5120479445883295,Class_3
0.03455143059845212,0.04770620418114882,0.05992283410607285,0.4716455878302851,0.554201038496438,Class_3
0.04878703933220322,0.00481830208232715,0.030462268876474508,0.5226098292707262,0.4770657307910179,Class_3
0.10067888986066768,0.0692131690314721,0.1168204354719098,0.5584042122954298,0.47352231178447507,Class_3
0.015496235633190143,0.055068188890813975,0.17263250187903245,0.45155104868152496,0.47685242836145264,Class_3
0.0844909746824947,0.22981366597808817,0.074030760337542,0.42184364137276953,0.41828843661983517,Class_3
0.036121812216735674,0.13657433609593403,0.006633774547833347,0.6070363895485293,0.5650647054643507,Class_3
0.10700999893239949,0.15037405847961516,0.04870592258772043,0.40685317325619674,0.42307894979749244,Class_3
0.18709306955474955,0.06621011671585675,0.06024825720849799,0.47045847548485653,0.42225727904856475,Class_3
0.24268367202175678,0.025122924780747943,0.06408851525697169,0.4973204171376563,0.47566982018992354,Class_3
0.114466358818294,0.12140894466760094,0.007949133704595601,0.5150298945779374,0.5429565635250175,Class_3
0.1776745265559007,0.19034529798692745,0.15167969570773962,0.5577304465540422,0.48683604399782593,Class_3
0.07559510265905778,0.07584012066979377,0.16367079034362375,0.47437233521207806,0.46240007564707897,Class_3
0.22264867880525088,0.017747763190983232,0.05039674477267853,0.5812205525476651,0.46943393111188664,Class_3
0.18530256621988606,0.13100482145396042,0.19876748011384512,0.40854872969252776,0.42528834272733324,Class_3
0.1257502268863361,0.13978423129443057,0.07729182115346679,0.42489359205478255,0.4661384068348035,Class_3
0.11783629677943765,0.14526243207042883,0.008109819688786591,0.5545420975123557,0.5350763879600765,Class_3
0.18129746395372814,0.18680513882808122,0.12668281358025452,0.42101043944591077,0.47412781217524785,Class_3
0.13074325804582698,0.18927301371634847,0.10904688310480473,0.4824232253387299,0.5114706377054377,Class_3
0.10612102403706289,0.09307953525496439,0.0877565776517805,0.4540830443575434,0.3656225884190771,Class_3
0.02110142473237546,0.18107901907693696,0.19453299405473165,0.5613920555916476,0.5044077991650506,Class_3
0.020365740865294576,0.23655846926719293,0.1979267728502719,0.4903418773740404,0.5109153267263365,Class_3
0.16598608957751457,0.03405306630893339,0.1352001503920338,0.4240517437093974,0.37249749600657994,Class_3
0.11304643243771606,0.18639117470954558,0.007648617782694705,0.5770500510445589,0.6059307814732915,Class_3
0.14591029521432447,0.07427276404868005,0.03711098649749739,0.5878767927796463,0.4463596596491445,Class_3
0.06079366379332925,0.023373076836608,0.11854547373038563,0.5249062095984647,0.4102795511294925,Class_3
0.14578434953062439,0.19576802603191393,0.21302716093542184,0.44970476913646396,0.5893881804900886,Class_3
0.18355149200110824,0.19254124067251913,0.10111951938117765,0.3781141611743368,0.4723294264385025,Class_3
0.23674387571146951,0.1593665723174035,0.10957324760287027,0.6090083649253832,0.4339580091748794,Class_3
0.026068051935192578,0.2428354679072779,0.028687231477207822,0.5452287172979124,0.458305427900411,Class_3
0.2425753913973198,0.01894634575343223,0.039025335232609565,0.45489780904540394,0.5481402029710889,Class_3
0.10150801965681029,0.03390308062127265,0.07371782084936725,0.5104551236688057,0.40652639435125515,Class_3
0.08570186750632287,0.24719154570983276,0.07755260833317723,0.4633218574199821,0.5075610235251169,Class_3
0.04202997310503153,0.16128792226467667,0.11569774011688454,0.45358867896822236,0.4433425428664267,Class_3
0.05009366891732853,0.050485918316417404,0.1952986884143928,0.5334875690709748,0.5770492475484247,Class_3
0.09317398997793354,0.09513362620995836,0.0754887269038115,0.48784006865320895,0.43250444696455864,Class_3
0.17079748541512005,0.08971820436076303,0.1905824594406489,0.5521541047002342,0.5251070752933398,Class_3
