Cluster,ObjectID,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Dimension_5
Class_2,26,0.992488584345254,0.936921762058437,0.939556874393173,0.015807291058076,0.951270606666527
Class_2,27,0.793163941055295,0.896783321557714,0.969281635743842,0.196457365539136,0.759147707292391
Class_2,28,0.966246893496375,0.774520368157611,0.893744048369469,0.223819470479572,0.782598218403443
Class_2,29,0.786808826476287,0.92626969418008,0.999663943722604,0.211007559945871,0.925890612831854
Class_2,30,0.909764581802927,0.885487394394395,0.828370496922312,0.145205957533236,0.917483702540285
Class_2,31,0.990865308433422,0.766192672102669,0.752176664214985,0.220536062091921,0.791199891854759
Class_2,32,0.933949544671017,0.792547702491041,0.966222566316519,0.119602291851623,0.969099501823637
Class_2,33,0.953098862046013,0.756840629566671,0.898083991192569,0.183806395362122,0.942120266401817
Class_2,34,0.950062137257842,0.848758609604892,0.943248486234852,0.185438738699959,0.797906430818721
Class_2,35,0.82507124183646,0.838777687615901,0.949209383516472,0.112906796311239,0.807429586459358
Class_2,36,0.926421188373158,0.979482704628919,0.768167198516202,0.245408979893666,0.957183657777042
Class_2,37,0.909973082951066,0.762875616940372,0.994105023930394,0.002962059982079,0.773382350458575
Class_2,38,0.834039848267346,0.820803351654573,0.893178763314529,0.019069640673367,0.96950771248761
Class_2,39,0.959219380006163,0.916105250138055,0.956544926746964,0.222625770863991,0.85260576082133
Class_2,40,0.789663577081164,0.864762080391502,0.84336892227133,0.194242008373764,0.836110171263675
Class_2,41,0.903566494531933,0.928184525431994,0.925835937155824,0.006790519414685,0.991830020884144
Class_2,42,0.77817493390332,0.81719083243295,0.990510519018454,0.122319867693126,0.901952391913359
Class_2,43,0.828315692407562,0.9464781004849,0.818086250592438,0.231942028423683,0.819311566285695
Class_2,44,0.905976817003799,0.97231761658969,0.755378853452986,0.079641497436255,0.995177450861644
Class_2,45,0.977156895130623,0.940815174093238,0.83048445429175,0.187940044840423,0.98881715421365
Class_2,46,0.960692409375682,0.869591780838998,0.831896846878006,0.130520299591893,0.859453403078094
Class_2,47,0.778038033846798,0.881606582044666,0.763088818892319,0.075953394054591,0.912444955293191
Class_2,48,0.889008292773683,0.94366850250626,0.937410880486719,0.223719058356917,0.897425539942828
Class_2,49,0.789240556306161,0.789521482985482,0.871106556798737,0.006599224015543,0.881000440899284
Class_3,50,0.623194589562945,0.617655933053859,0.488350479243376,0.80843895601232,0.013976076986362
Class_3,51,0.382782580413762,0.380394169620826,0.560337441629916,0.989388652186578,0.209995087511713
Class_3,52,0.510852665457622,0.384015999331025,0.539048039240756,0.969907485690428,0.07100577299198
Class_3,53,0.453729332172144,0.465484047157616,0.619192898281684,0.911299247835991,0.039746674776542
Class_3,54,0.397310464868715,0.381133130141266,0.534459610597461,0.893093607898163,0.125202095480658
Class_3,55,0.432539601027883,0.436911981895647,0.479813303302147,0.92763266634967,0.164171635577042
Class_3,56,0.526016885648716,0.452580401405428,0.520758266124662,0.952226927585325,0.240328684926258
Class_3,57,0.47634547904588,0.485547895037098,0.564592663759267,0.880041957430826,0.152819042635
Class_3,58,0.374715546314286,0.502656576354069,0.619581520299792,0.864031491227644,0.099025947463593
Class_3,59,0.550004607775947,0.511040365145037,0.582475854265779,0.909401780150287,0.222565420774684
Class_3,60,0.528320762938687,0.561135446876165,0.528735280192054,0.937217652934056,0.021410246868632
Class_3,61,0.481681183634898,0.37259713074233,0.373347033251467,0.864052354521788,0.071373355133635
Class_3,62,0.372388685754594,0.538357881545356,0.504789145616861,0.824450317992878,0.21516214329137
Class_3,63,0.405695676773453,0.601933489611979,0.427570346129043,0.967744259499937,0.216286867507565
Class_3,64,0.476614376948377,0.485990667352827,0.46189196037306,0.844248313987126,0.149224030106768
Class_3,65,0.488170887686877,0.40060450521008,0.58105545036568,0.934897138171823,0.038461856594899
Class_3,66,0.620324109663638,0.585554935956886,0.44256291674644,0.758036092171824,0.161579303236121
Class_3,67,0.461251045902754,0.42570543314646,0.484267902875507,0.876751491067767,0.150722019704251
Class_3,68,0.405972574456484,0.532512218222116,0.570723716068914,0.833208864612074,0.149401513292054
Class_3,69,0.512252636121234,0.582797223522903,0.559865114901233,0.764989698787006,0.217432944478293
Class_3,70,0.532502622992985,0.54443807155129,0.378891502182645,0.911315974743811,0.104887199713169
Class_3,71,0.590914037341483,0.472413552859437,0.529845852295177,0.822851705898614,0.092985875143182
Class_3,72,0.38776016342174,0.420815933555003,0.473735673032547,0.843840608119108,0.01218595912325
Class_3,73,0.383096894038041,0.457869572960492,0.57731511933902,0.890377828849142,0.081553512305938
Class_3,74,0.491180463004442,0.552834076584584,0.520234621947188,0.958775942557549,0.153366928024902
Class_3,75,0.46634940626269,0.505551463179446,0.534080087595061,0.912567181895479,0.202413382825877
Class_3,76,0.551850107890001,0.619715931244798,0.430687658791726,0.898970032683023,0.107134359614967
Class_3,77,0.372954576565148,0.534923859258831,0.379380264097579,0.787714855008548,0.097506110994151
Class_3,78,0.482905453668234,0.392038327030849,0.551280749857914,0.801366147654964,0.069683179614935
Class_3,79,0.470653459475762,0.611262819978381,0.392961446151878,0.82742884450924,0.198656923762879
Class_3,80,0.501022032064285,0.456752737228998,0.45455318225528,0.798298903102585,0.245800701861632
Class_3,81,0.451303910520096,0.460489948208642,0.454720897374799,0.827060113600234,0.078705997020355
Class_3,82,0.489378409349789,0.432377953416,0.461715964551606,0.861319118791885,0.043030778415005
Class_3,83,0.407369504433121,0.484543270531711,0.541251565940669,0.900087162092657,0.034135389393448
Class_3,84,0.56764451762599,0.608214453496798,0.40182447228619,0.882183159737514,0.230080031443678
Class_3,85,0.420456419018376,0.419469200248662,0.528722614353356,0.917501922655273,0.120964913196808
Class_3,86,0.486112383544411,0.379390324968782,0.393862437799484,0.961433015942652,0.126277899464433
Class_3,87,0.426301091401024,0.604281250358209,0.485616092087654,0.983094966925025,0.203898642187492
Class_3,88,0.380142497515146,0.463211697947789,0.394455622045888,0.886322361294684,0.157714687901192
Class_3,89,0.398582871670219,0.382293506561584,0.562853581592661,0.911791439235255,0.05469339214685
Class_3,90,0.461541977255375,0.604678179769916,0.478603450630336,0.924879737725698,0.230658189453922
Class_3,91,0.490521400677036,0.416566164575769,0.490866841459556,0.906746343172507,0.139741527544741
Class_3,92,0.591853646830827,0.375750298107417,0.597712377210641,0.911301048323359,0.07867856890778
Class_3,93,0.494389844835262,0.409673587397183,0.450834883657258,0.810926449531643,0.199528308548793
Class_3,94,0.575384832618699,0.567231835436652,0.486577597103679,0.794172326368214,0.000303105440607
Class_3,95,0.609078635428716,0.487344777673236,0.40796927129158,0.890066824612881,0.207425692142266
Class_3,96,0.426465239469888,0.478818640260333,0.499522310467566,0.800003887761354,0.111640701661331
Class_3,97,0.574628011533329,0.442500342057123,0.579192109329769,0.842682620984262,0.202587201433993
Class_3,98,0.462501100074569,0.608432639977828,0.560458563594684,0.996386811224255,0.088569794574047
Class_3,99,0.556797222749997,0.466738488918897,0.598526847312796,0.868065810924387,0.238375043285553
Class_4,100,0.238228300140254,0.199450354881044,0.203196555360451,0.494645145929357,0.445585223290211
Class_4,101,0.078451141371375,0.116980269217696,0.087125129919301,0.481110536609812,0.598101233702097
Class_4,102,0.050057203939092,0.176435288007452,0.230929535451219,0.482292709431982,0.577935865632
Class_4,103,0.216876108289374,0.108720536046023,0.165779520730365,0.511895021310437,0.557491857934202
Class_4,104,0.006248283823681,0.131333415990498,0.17791477550343,0.557827028196248,0.544035501097161
Class_4,105,0.040697115813768,0.01460024688117,0.093753901704256,0.437389623270885,0.613059717759372
Class_4,106,0.16068908303288,0.077267661860889,0.10485968272568,0.411041719164981,0.537858338453132
Class_4,107,0.121608349505786,0.229384491178399,0.181708039287626,0.586723406013477,0.492033910374444
Class_4,108,0.174361727419017,0.139898440450922,0.176053433800593,0.579068826296861,0.577363200255456
Class_4,109,0.092851093581698,0.154093229777681,0.164491194694446,0.610290187596022,0.492950445943744
Class_4,110,0.140934310283583,0.041454844184843,0.023540756394003,0.471165552149572,0.447289664821295
Class_4,111,0.074857524781073,0.182271888160398,0.131984210644941,0.390708193926506,0.571619412115457
Class_4,112,0.058935571252497,0.050444512144138,0.069246317014666,0.447804675073091,0.498038016453126
Class_4,113,0.102005471505771,0.073618485152041,0.057272641753361,0.51246108495731,0.512047944588329
Class_4,114,0.034551430598452,0.047706204181149,0.059922834106073,0.471645587830285,0.554201038496438
Class_4,115,0.048787039332203,0.004818302082327,0.030462268876475,0.522609829270726,0.477065730791018
Class_4,116,0.100678889860668,0.069213169031472,0.11682043547191,0.55840421229543,0.473522311784475
Class_4,117,0.01549623563319,0.055068188890814,0.172632501879032,0.451551048681525,0.476852428361453
Class_4,118,0.084490974682495,0.229813665978088,0.074030760337542,0.42184364137277,0.418288436619835
Class_4,119,0.036121812216736,0.136574336095934,0.006633774547833,0.607036389548529,0.565064705464351
Class_4,120,0.107009998932399,0.150374058479615,0.048705922587721,0.406853173256197,0.423078949797493
Class_4,121,0.18709306955475,0.066210116715857,0.060248257208498,0.470458475484856,0.422257279048565
Class_4,122,0.242683672021757,0.025122924780748,0.064088515256972,0.497320417137656,0.475669820189924
Class_4,123,0.114466358818294,0.121408944667601,0.007949133704596,0.515029894577937,0.542956563525018
Class_4,124,0.177674526555901,0.190345297986927,0.15167969570774,0.557730446554042,0.486836043997826
Class_4,125,0.075595102659058,0.075840120669794,0.163670790343624,0.474372335212078,0.462400075647079
Class_4,126,0.222648678805251,0.017747763190983,0.050396744772679,0.581220552547665,0.469433931111887
Class_4,127,0.185302566219886,0.13100482145396,0.198767480113845,0.408548729692528,0.425288342727333
Class_4,128,0.125750226886336,0.139784231294431,0.077291821153467,0.424893592054783,0.466138406834804
Class_4,129,0.117836296779438,0.145262432070429,0.008109819688787,0.554542097512356,0.535076387960076
Class_4,130,0.181297463953728,0.186805138828081,0.126682813580255,0.421010439445911,0.474127812175248
Class_4,131,0.130743258045827,0.189273013716348,0.109046883104805,0.48242322533873,0.511470637705438
Class_4,132,0.106121024037063,0.093079535254964,0.087756577651781,0.454083044357543,0.365622588419077
Class_4,133,0.021101424732376,0.181079019076937,0.194532994054732,0.561392055591648,0.504407799165051
Class_4,134,0.020365740865295,0.236558469267193,0.197926772850272,0.49034187737404,0.510915326726336
Class_4,135,0.165986089577515,0.034053066308933,0.135200150392034,0.424051743709397,0.37249749600658
Class_4,136,0.113046432437716,0.186391174709546,0.007648617782695,0.577050051044559,0.605930781473291
Class_4,137,0.145910295214324,0.07427276404868,0.037110986497497,0.587876792779646,0.446359659649144
Class_4,138,0.060793663793329,0.023373076836608,0.118545473730386,0.524906209598465,0.410279551129493
Class_4,139,0.145784349530624,0.195768026031914,0.213027160935422,0.449704769136464,0.589388180490089
Class_4,140,0.183551492001108,0.192541240672519,0.101119519381178,0.378114161174337,0.472329426438503
Class_4,141,0.23674387571147,0.159366572317404,0.10957324760287,0.609008364925383,0.433958009174879
Class_4,142,0.026068051935193,0.242835467907278,0.028687231477208,0.545228717297912,0.458305427900411
Class_4,143,0.24257539139732,0.018946345753432,0.03902533523261,0.454897809045404,0.548140202971089
Class_4,144,0.10150801965681,0.033903080621273,0.073717820849367,0.510455123668806,0.406526394351255
Class_4,145,0.085701867506323,0.247191545709833,0.077552608333177,0.463321857419982,0.507561023525117
Class_4,146,0.042029973105032,0.161287922264677,0.115697740116885,0.453588678968222,0.443342542866427
Class_4,147,0.050093668917329,0.050485918316418,0.195298688414393,0.533487569070975,0.577049247548425
Class_4,148,0.093173989977934,0.095133626209958,0.075488726903812,0.487840068653209,0.432504446964559
Class_4,149,0.17079748541512,0.089718204360763,0.190582459440649,0.552154104700234,0.52510707529334
